Nr.,Phase,Area,d,l,Xcg,Ycg,Major,Aspect_ratio,Slope,GOS,MOS,Mean_E1,Mean_E2,Mean_E3,In_current_dataset,Border_grain,Area_Log,Major_Log,Minor,Minor_Log
13,Aragonit,11.318,3.7962,14,111.16,12.58,4.5199,2.8353,138.41,1.08,2.33,91.13,11.22,11.24,True,edge,2.42639437872033,1.5084898697056,2.50403769994911,0.917904509014735
14,Aragonit,3.8592,2.2167,5,119.77,5.72,3.0244,3.7231,149.84,0.9,2.73,175.22,171.91,157.67,True,edge,1.35045990811067,1.10671272470198,1.27602169025261,0.243747183408697
15,Aragonit,1.5552,1.4072,2,124.63,1.98,1.5697,2.4887,165.96,0.72,1.87,12.16,14.76,16.99,True,edge,0.441604154724038,0.450884518299024,0.990762566095432,-0.00928036357498678
16,Aragonit,4.176,2.3059,7,135.87,7.06,1.9103,1.3727,123.73,0.81,1.85,11.02,15.57,81.57,True,edge,1.42935385058034,0.647260297787469,2.18604407684657,0.782093552792869
17,Aragonit,0.288,0.60555,1,142.5,0.4,0.74925,3.0619,180,0.74,1.44,19.41,14.96,10.73,True,edge,-1.24479479884619,-0.288682572785365,0.384384384384384,-0.956112226060827
18,Aragonit,1.152,1.2111,3,153.13,2.45,1.6559,3.7388,160.5,0.49,1.74,2.48,7.05,76.93,True,edge,0.141499562273699,0.504344667666301,0.695694184431427,-0.362845105392602
19,Aragonit,0.6048,0.87753,2,157.29,0.57,1.2233,3.8864,0.15626,0.63,1.24,21.88,15.37,135.19,True,edge,-0.502857454116814,0.201552125070734,0.494400392381264,-0.704409579187548
20,Aragonit,4.0896,2.2819,7,171.93,3.58,2.6766,2.7517,0.16712,0.81,2.39,158.94,9.38,153.29,True,edge,1.40844716576102,0.984547332380137,1.52790854068594,0.423899833380887
21,Aragonit,2.736,1.8664,5,191.03,3.12,2.2246,2.8413,164.26,0.72,2.76,156.56,10.61,38.99,True,edge,1.0064969997603,0.799577124175792,1.22988402409422,0.206919875584512
22,Aragonit,1.008,1.1329,3,201.11,2.51,1.2236,2.3333,146.45,0.65,1.4,138.87,9.98,130.98,True,edge,0.00796816964917688,0.201797333294611,0.823798627002288,-0.193829163645434
23,Aragonit,0.9792,1.1166,3,206.65,2.82,1.2072,2.338,137,0.36,1.07,142.59,9.1,116.09,True,edge,-0.0210193672240755,0.188303628471502,0.811133200795229,-0.209322995695578
24,Aragonit,1.5552,1.4072,4,213.33,2.89,1.2606,1.6051,161.93,0.67,1.3,135.25,9.97,7.29,True,edge,0.441604154724038,0.231587798096873,1.23369823893384,0.210016356627165
25,Aragonit,10.944,3.7329,9,236.6,13.89,4.5817,3.013,145.28,1.3,2.94,53.09,164.16,135.02,True,edge,2.39279136088019,1.5220701082955,2.38863304013794,0.870721252584698
26,Aragonit,1.2384,1.2557,2,232.81,1.28,1.8016,4.1169,175.26,0.62,1.22,50.48,167.12,15.02,True,edge,0.213820223853326,0.588675158963234,0.687388987566607,-0.374854935109909
27,Aragonit,3.7152,2.1749,6,249.75,8.36,3.1508,4.1974,130.58,0.58,1.7,38.55,165.73,3.3,True,edge,1.31243251252144,1.14765638884703,1.17912911006728,0.164776123674403
28,Aragonit,0.72,0.95746,4,252.88,2.8,1.4285,4.452,147.38,0.51,1.13,38.81,167.71,57.26,True,edge,-0.328504066972036,0.356624942688691,0.504025201260063,-0.685129009660727
29,Aragonit,0.4608,0.76597,2,254.75,1.31,0.98068,3.2784,152.58,0.27,0.79,36.98,167.79,119.27,True,edge,-0.774791169600456,-0.0195090703882254,0.469878043806338,-0.75528209921223
30,Aragonit,49.709,7.9556,18,280.75,46.32,10.553,3.5191,115.14,1.22,3.25,31.85,172.88,27.1,True,edge,3.90618600322751,2.35641017968895,4.71041410025585,1.54977582353856
31,Aragonit,0.3744,0.69044,3,264.23,1.54,0.69161,2.0068,123.38,0.42,0.75,29.7,172.56,141.56,True,edge,-0.9824305343787,-0.36873306605255,0.541345556021457,-0.61369746832615
32,Aragonit,0.432,0.74165,3,267.67,1.53,0.62637,1.4266,148.15,0.53,1.19,60.02,4.2,177.7,True,edge,-0.839329690738027,-0.467814028172743,0.68968820345802,-0.371515662565284
33,Aragonit,1.6128,1.433,4,274.43,4.14,1.5792,2.4291,140.39,0.6,1.5,57.81,3.81,63.21,True,edge,0.477971798894912,0.45691838969708,1.02127659574468,0.0210534091978325
34,Aragonit,12.643,4.0122,13,299.2,9.7,5.0499,3.1683,158.56,1.42,4.13,57.02,2.33,52.74,True,edge,2.53710370232976,1.61936844111101,2.50361393294917,0.917735261218752
35,Aragonit,0.8064,1.0133,2,298.68,1.25,1.2422,3.0057,165.25,0.35,0.73,115.84,167.05,66.54,True,edge,-0.215175381665033,0.216884001143066,0.649170825953953,-0.432059382808098
36,Aragonit,0.432,0.74165,4,305.8,2.4,0.85129,2.635,149.72,0.35,1.06,117.65,167.69,4.6,True,edge,-0.839329690738027,-0.161002432901399,0.507465141138742,-0.678327257836628
37,Aragonit,0.4608,0.76597,2,307.88,0.56,1.0417,3.6991,175.82,0.57,1.16,120.56,165.53,82.6,True,edge,-0.774791169600456,0.0408539940082661,0.44235384467697,-0.815645163608722
38,Aragonit,6.1056,2.7882,8,323.48,5.39,2.9976,2.3118,165.22,0.74,1.69,107.28,166.54,57.01,True,edge,1.80920638283178,1.09781196849734,2.03682946357086,0.711394414334435
39,Aragonit,1.0944,1.1804,3,333.97,2.18,1.1466,1.8869,150.34,0.59,1.06,113.5,168.88,53.08,True,edge,0.090206267886149,0.136801041492145,0.95447409733124,-0.0465947736059963
40,Aragonit,1.9584,1.5791,3,344.62,1.82,2.0103,3.2413,176.98,1.81,2.59,114.86,168.54,65.19,True,edge,0.67212781333587,0.698283964665098,0.974182957767497,-0.0261561513292278
41,Aragonit,68.573,9.344,40,398.55,44.86,12.527,3.5945,135.39,1.68,4.47,68.52,168.1,142.23,True,edge,4.22789887125071,2.52788631486205,5.47401612516963,1.70001255638865
42,Aragonit,4.1472,2.2979,3,383.96,7.18,3.3211,4.1775,149.72,0.61,2.47,61.86,168.22,84.2,True,edge,1.42243340773576,1.2002960533535,1.24874288639306,0.222137354382269
43,Aragonit,0.4032,0.7165,3,386.07,0.79,1.2025,5.6338,167.42,0.47,0.77,58.48,168.88,28.27,True,edge,-0.908322562224978,0.184402722997779,0.335301455301455,-1.09272528522276
44,Aragonit,1.7568,1.4956,4,397.15,5.26,2.0599,3.7941,147.66,0.69,1.84,60.61,167.83,83.03,True,edge,0.563493972333074,0.722657437933886,0.85285693480266,-0.159163465600812
45,Aragonit,0.3456,0.66335,1,394.42,0.83,0.62237,1.7605,162.86,0.42,1.81,58.1,167.58,133.06,True,edge,-1.06247324205224,-0.474220507793776,0.555296688465061,-0.58825273425846
46,Aragonit,9.8208,3.5361,6,426,10.39,5.2501,4.4086,143,0.42,1.23,88.05,160.12,39.99,True,edge,2.28450258544328,1.65824712404118,1.87059294108684,0.626255461402104
47,Aragonit,2.304,1.7128,3,438.6,4.53,3.2032,6.9953,160.14,0.38,1.22,63.36,150.53,118.1,True,edge,0.834646742833645,1.16415031013876,0.719280719280719,-0.32950356730512
48,Aragonit,2.9088,1.9245,3,448.74,2.56,2.3999,3.1102,170.28,0.58,1.42,60.34,150.11,123.95,True,edge,1.06774062500102,0.875427069819154,1.21205050210425,0.192313555181869
49,Aragonit,0.6912,0.93812,2,460.25,2.58,1.5104,5.1845,156.04,0.38,1.08,61.34,149.8,112.48,True,edge,-0.369326061492291,0.412374516409099,0.457627118644068,-0.78170057790139
50,Aragonit,0.4032,0.7165,2,461.36,0.71,0.91317,3.2486,168,0.4,0.78,61.71,150.32,176.23,True,edge,-0.908322562224978,-0.0908332163772888,0.441538815335589,-0.817489345847689
51,Aragonit,4.2336,2.3217,9,485.17,6.57,5.1148,9.7065,158.94,0.55,1.43,61.42,150.63,164.46,True,edge,1.4430526949385,1.63213829795488,0.827715648705717,-0.189085603016377
52,Aragonit,0.7488,0.97642,3,481.88,1.62,1.6011,5.3777,159.81,0.42,1.18,86.1,147.34,45.4,True,edge,-0.289283353818755,0.470690893025872,0.467678471051152,-0.759974246844627
53,Aragonit,0.864,1.0488,3,488.67,1.77,1.6002,4.6552,161.96,0.39,0.98,68.84,147.66,132.84,True,edge,-0.146182510178081,0.470128621433887,0.539932508436445,-0.616311131611968
54,Aragonit,4.0032,2.2577,5,505.06,2.45,3.2804,4.2224,173.8,0.46,1.54,91.35,154.78,47.41,True,edge,1.38709404129045,1.18796536618012,1.22033898305085,0.199128675110336
55,Aragonit,18.144,4.8064,12,566.27,19.66,9.8604,8.4173,153.3,0.57,2.5,67.56,150.06,16.8,True,edge,2.89833992754534,2.28852673574301,1.84008762322015,0.609813191802336
56,Aragonit,0.3744,0.69044,1,531.54,0.92,0.96797,3.9311,160.47,0.71,2.17,91.67,144.63,38.69,True,edge,-0.9824305343787,-0.032554183921351,0.38678884676178,-0.949876350457349
57,Aragonit,1.0944,1.1804,3,547.13,1.71,2.3961,8.2403,167.23,0.44,1.02,86.85,154.71,162.93,True,edge,0.090206267886149,0.873842415609316,0.456742206084888,-0.783636147723167
58,Aragonit,3.6576,2.158,5,561.55,6.94,3.1564,4.2785,143.04,0.78,1.91,86.87,154.87,47.13,True,edge,1.29680719461835,1.14943213766474,1.15878849322012,0.147375056953612
59,Aragonit,4.032,2.2658,5,577.18,9.11,4.1266,6.6341,150.39,0.71,1.66,77.03,139.99,17.43,True,edge,1.39426253076907,1.41745382336899,0.977075558571221,-0.023191292599925
60,Aragonit,48.643,7.8698,11,627.15,20.51,13.71,6.0696,160.57,0.94,2.75,76.03,140.2,80.16,True,edge,3.8845079133875,2.61812549357422,3.54799416484318,1.26638241981328
61,Aragonit,6.7392,2.9293,4,628.53,9.31,6.684,10.413,160.02,0.46,1.18,76.57,141.7,17.4,True,edge,1.90794122351746,1.89971661073315,1.00825852782765,0.00822461278431736
62,Aragonit,0.3168,0.63511,2,612.91,0.55,0.7298,2.6409,171.83,0.46,0.91,74.91,138.49,49.88,True,edge,-1.14948461904187,-0.31498475497979,0.434091531926555,-0.834499864062076
63,Aragonit,17.05,4.6592,12,680.48,26.98,10.962,11.07,151.68,1.06,2.65,76.21,138.12,167.22,True,edge,2.83615020372953,2.39443474662392,1.55537310709725,0.441715457105601
64,Aragonit,15.667,4.4663,8,668.66,8.98,8.0309,6.4663,162.71,0.81,2.78,74.89,138.96,49.92,True,edge,2.75155658941135,2.08329660137933,1.95083988095979,0.668259988032019
65,Aragonit,1.6704,1.4584,3,674.45,1.81,2.9069,7.9462,171.19,0.57,1.92,84.26,145.14,114.79,True,edge,0.513063118706183,1.06708722126025,0.574632770305136,-0.55402410255407
66,Aragonit,0.9504,1.1,2,682.55,0.91,1.8075,5.3995,173.48,0.45,0.95,84.36,146.1,62.54,True,edge,-0.0508723303737565,0.591944675050783,0.525809128630705,-0.642817005424539
67,Aragonit,0.3168,0.63511,2,690.55,0.36,0.92789,4.269,174.04,0.41,0.85,84.81,150.1,178.64,True,edge,-1.14948461904187,-0.0748420877044621,0.341419780361896,-1.0746425313374
68,Aragonit,16.358,4.5638,15,712.35,12.76,6.7876,4.424,158.98,1.05,2.48,84.53,145.48,62.33,True,edge,2.79471707431278,1.91509741811653,2.40998291001238,0.879619656196248
69,Aragonit,0.7488,0.97642,3,709.42,1,1.1511,2.7795,171.82,0.55,0.82,85.58,145.97,10.62,True,edge,-0.289283353818755,0.140718006938879,0.650508209538702,-0.430001360757634
70,Aragonit,1.2672,1.2702,3,722.3,1.05,2.0818,5.3721,175.32,0.53,1.36,82.37,146.16,176.75,True,edge,0.236809742078024,0.733232904099231,0.608704006148525,-0.496423162021207
71,Aragonit,4.6368,2.4298,4,742.45,4.67,2.911,2.8708,161.71,0.82,2.34,81.78,146.47,60.32,True,edge,1.53402447314423,1.06849666476349,1.59285468911027,0.46552780838074
72,Aragonit,2.88,1.9149,3,755.96,2.64,2.3808,3.0915,166.13,0.66,3.33,80.63,147.11,123.2,True,edge,1.05779029414785,0.867436565656636,1.20967741935484,0.190353728491219
73,Aragonit,0.8928,1.0662,3,766.19,3.26,1.091,2.0942,132.27,0.71,1.14,76.79,149.23,63.98,True,edge,-0.113392687355091,0.0870947068509337,0.81833180568286,-0.200487394206024
74,Aragonit,101,11.34,31,871.91,95.85,19.41,5.8594,130.33,1.12,3.51,78.34,149.09,0.65,True,edge,4.61512051684126,2.96578839718092,5.20350334878928,1.64933211966034
75,Aragonit,1.5552,1.4072,3,788.13,1.81,2.0485,4.2382,166.28,0.52,2.57,82.27,150.26,133.58,True,edge,0.441604154724038,0.717107818004789,0.75918965096412,-0.275503663280751
76,Aragonit,2.9088,1.9245,4,805.35,4.32,3.2178,5.5916,161.94,0.87,2.19,83.5,150.07,70.64,True,edge,1.06774062500102,1.1686978962348,0.903971657654298,-0.100957271233775
77,Aragonit,11.088,3.7574,6,832.3,9.12,5.5412,4.3498,154.21,1.66,3.61,82.45,149.94,133.59,True,edge,2.40586344244755,1.71221108380159,2.00101061141991,0.69365235864596
78,Aragonit,1.9584,1.5791,3,842.56,3.57,2.1917,3.8529,153.91,1.28,2.71,77.29,149.56,67.16,True,edge,0.67212781333587,0.784677498405536,0.893552949765023,-0.112549685069666
79,Aragonit,3.1392,1.9992,2,855.06,3.86,2.9628,4.3924,163.48,0.95,2.39,78.28,148.8,15.36,True,edge,1.14396799038891,1.086134767157,1.0595382746051,0.0578332232319099
80,Aragonit,0.144,0.42819,3,356,2,0.70473,2.7088,172.37,0.43,1.19,68.55,166.66,79.82,True,no,-1.93794197940614,-0.349940528248354,0.20433357456047,-1.58800145115778
81,Aragonit,7.2864,3.0459,12,413.64,20.3,5.9865,3.8629,152.38,0.77,4.33,61.24,169.16,146.95,True,no,1.98600959688728,1.78950693417476,1.21713856176397,0.196502662712522
82,Aragonit,1.944,1.5733,5,417.96,11.52,4.5668,8.426,149.46,0.53,1.34,57.38,168.4,15.7,True,no,0.664747706038247,1.51881274082003,0.42568100201454,-0.854065034781788
83,Aragonit,0.864,1.0488,3,549.13,5.12,2.6128,6.2055,158.25,0.98,1.72,93.09,143.55,155.97,True,no,-0.146182510178081,0.960422443234064,0.330679730557257,-1.10660495341215
84,Aragonit,3.6864,2.1665,9,159.93,10.63,4.1296,3.6334,153.91,1.39,4.91,178.06,173.43,34.72,True,no,1.30465037207938,1.41818054998221,0.892677256877179,-0.113530177902832
85,Aragonit,0.576,0.85638,2,472.75,4.75,1.8803,4.821,156.63,0.44,1.25,61.84,150.04,101.2,True,no,-0.551647618286246,0.631431338579292,0.306334095623039,-1.18307895686554
86,Aragonit,0.576,0.85638,4,522.4,5.45,1.712,3.9965,156.86,0.39,0.84,91.95,155.69,164.2,True,no,-0.551647618286246,0.53766227771955,0.336448598130841,-1.0893098960058
87,Aragonit,0.3888,0.70359,2,623.48,3.44,1.5043,4.5713,165.12,0.58,0.8,74.57,138.77,49.38,True,no,-0.944690206395853,0.408327673721641,0.258459083959317,-1.35301788011749
88,Aragonit,41.717,7.288,30,776.61,58.71,18.375,6.357,132.93,1.01,3.21,85.46,145.39,50.84,True,no,3.73090871958926,2.9109910450989,2.27031292517007,0.819917674490356
89,Aragonit,1.656,1.4521,6,34.05,7.64,2.1949,2.2848,173.56,1.13,2.71,45.02,8.27,104.08,True,no,0.504405055963068,0.786136487402773,0.754476285935578,-0.281731431439705
90,Aragonit,0.144,0.42819,1,290.9,4.8,0.66636,2.4218,140.97,0.69,1.08,72.8,1.72,99.79,True,no,-1.93794197940614,-0.405925213940621,0.216099405726634,-1.53201676546552
91,Aragonit,0.2736,0.59022,3,355.79,4.37,0.83061,1.9805,173.12,0.5,0.86,65.3,166.57,87.44,True,no,-1.29608809323374,-0.185594908368432,0.329396467656301,-1.11049318486531
92,Aragonit,1.4832,1.3742,5,443.69,10.73,3.3473,5.9332,149.62,0.49,1.74,63.58,149.76,54.87,True,no,0.394201915829454,1.20815405071916,0.443103396767544,-0.813952134889705
93,Aragonit,2.1024,1.6361,2,6.7,6.59,1.8313,2.5058,171.4,0.4,1.53,43.76,11.62,28.09,True,edge,0.743079549308154,0.605026097164766,1.14803691366789,0.138053452143388
94,Aragonit,7.2288,3.0338,12,91.42,24.27,3.3687,1.233,68.275,1.18,3.8,87.72,16.17,129.39,True,no,1.97807304729155,1.21452691326447,2.14587229495057,0.763546134027081
95,Aragonit,0.3744,0.69044,2,242.62,5.58,1.0796,2.445,165.86,0.52,1.98,49.09,165.52,76.16,True,no,-0.9824305343787,0.0765906021617124,0.346795109299741,-1.05902113654041
96,Aragonit,0.1728,0.46906,3,266.42,5.83,0.59311,1.5989,110.61,0.36,0.52,25.49,172.93,83.91,True,no,-1.75562042261218,-0.522375399716451,0.291345618856536,-1.23324502289573
97,Aragonit,12.931,4.0576,14,499.22,33.43,6.8225,2.827,131,0.85,2.26,62.6,149.13,112.44,True,no,2.55962752931371,1.92022597360036,1.8953462806889,0.639401555713358
98,Aragonit,0.6624,0.91836,5,495.43,6.85,1.699,3.4227,154.46,0.63,1.61,67.85,146.68,68.74,True,no,-0.411885675911087,0.530039842689795,0.389876397881107,-0.941925518600882
99,Aragonit,1.6128,1.433,4,30.19,13.36,2.9317,4.1855,143.74,0.48,1.82,64.88,14.57,75.21,True,no,0.477971798894912,1.07558245955342,0.550124501142682,-0.597610660658506
100,Aragonit,0.1728,0.46906,2,175.75,6.58,0.73799,2.4754,150.9,0.75,1,160.73,9.59,97.97,True,no,-1.75562042261218,-0.30382500460897,0.23414951422106,-1.45179541800321
101,Aragonit,1.368,1.3198,7,187.75,10.79,1.6758,1.6123,124.62,0.63,2.31,128.37,6.67,66.74,True,no,0.313349819200359,0.516290663197049,0.816326530612245,-0.20294084399669
102,Aragonit,0.9936,1.1248,4,247.23,12.88,3.059,7.3967,140.35,0.5,1.35,49.08,164.94,67.66,True,no,-0.00642056780292269,1.11808806516877,0.324812030075188,-1.12450863297169
103,Aragonit,2.808,1.8908,8,465.61,13.09,2.9813,2.486,147.89,0.6,2.44,59.78,149.6,59.91,True,no,1.03247248616356,1.09235944700234,0.941870995874283,-0.0598869608387795
104,Aragonit,37.8,6.9375,22,565.64,43.98,11.438,2.7184,138.85,1.47,3.51,68.99,148.31,133.1,True,no,3.63230910262554,2.43694114549312,3.30477356181151,1.19536795713242
105,Aragonit,4.968,2.515,7,820.81,15.18,6.8706,7.4627,162.49,0.77,2.91,75.24,151.08,114.83,True,no,1.60301734463118,1.92725143866521,0.723080953628504,-0.324234094034034
106,Aragonit,2.5776,1.8116,9,215.85,12.32,4.0127,4.9062,157.95,0.67,1.96,59.38,163.1,88.45,True,no,0.946858733440573,1.38946433145071,0.64236050539537,-0.442605598010139
107,Aragonit,0.2592,0.57448,2,216.33,7.44,0.743,1.6728,179.35,0.5,0.77,54.77,163.48,20.66,True,no,-1.35015531450402,-0.297059234264378,0.34885598923284,-1.05309608023964
108,Aragonit,0.2448,0.55829,3,254.59,7.71,0.7337,1.7271,142.14,0.7,1.29,47.79,165.65,75.15,True,no,-1.40731372834397,-0.309655053262188,0.333651356140112,-1.09765867508178
109,Aragonit,0.4608,0.76597,3,360.63,8.13,1.2447,2.6405,159.38,0.49,1.25,63.87,166.8,74.92,True,no,-0.774791169600456,0.218894537024795,0.370209689081706,-0.99368570662525
110,Aragonit,3.168,2.0084,7,445.91,19.76,3.9437,3.8558,137.04,0.52,1.82,88.44,160.37,156.47,True,no,1.15310047395218,1.37211936893859,0.803306539544083,-0.219018894986406
111,Aragonit,1.3968,1.3336,4,574.64,13.06,3.1031,5.4142,142.96,0.61,1.63,87.32,155.01,163.71,True,no,0.334183906103201,1.13240161182418,0.450130514646644,-0.798217705720983
112,Aragonit,0.9936,1.1248,3,643.86,11.16,3.0082,7.153,153.88,0.54,1.13,75.26,141.95,79.05,True,no,-0.00642056780292269,1.10134189323898,0.330297187686989,-1.1077624610419
113,Aragonit,0.4032,0.7165,1,701.14,7.79,0.95251,1.7673,169.16,0.73,1.38,83.85,146.02,177.19,True,no,-0.908322562224978,-0.0486546733487278,0.423302642491942,-0.85966788887625
114,Aragonit,6.9984,2.9851,9,777.69,18.23,5.9031,3.9107,151.2,0.74,2.62,80.71,147.07,175.58,True,no,1.94568155150031,1.77547763665377,1.18554657722214,0.170203914846539
115,Aragonit,1.8288,1.5259,3,846.68,11.54,3.1362,4.2241,156.51,1.36,3.38,80.71,150.05,16.69,True,no,0.603660014058409,1.14301187596479,0.583126076143103,-0.539351861906385
116,Aragonit,0.5184,0.81243,3,195.14,10.67,1.0498,1.6695,111.83,0.76,2,153.12,9.7,106.48,True,no,-0.657008133944072,0.0485996698360624,0.493808344446561,-0.705607803780135
117,Aragonit,0.3168,0.63511,1,229.5,10.64,1.3848,4.7544,137.04,0.32,0.68,52.19,164.1,17.99,True,no,-1.14948461904187,0.325555724879862,0.228769497400347,-1.47504034392173
118,Aragonit,0.6912,0.93812,3,276.6,10.67,1.8934,4.0737,147.48,0.4,0.98,23.63,172.95,145.96,True,no,-0.369326061492291,0.638374154712654,0.365057568395479,-1.00770021620494
119,Aragonit,0.3312,0.64938,3,316.91,8.96,1.1016,2.8776,158.74,0.34,0.65,101.59,166.27,104.03,True,no,-1.10503285647103,0.096763668432308,0.300653594771242,-1.20179652490334
120,Aragonit,4.32,2.3453,4,341.78,17.06,3.5433,2.2826,161,0.65,1.66,65.97,164.82,77.14,True,no,1.46325540225602,1.26505849630377,1.21920243840488,0.198196905952245
121,Aragonit,1.8288,1.5259,4,861.1,12.78,2.1093,1.9107,149.62,1.07,2.61,80.35,150.75,132.03,True,no,0.603660014058409,0.746356138891088,0.867017493955341,-0.142696124832679
122,Aragonit,0.1584,0.44909,4,48.45,9.64,0.84833,3.5683,35.127,0.65,1.05,91.93,14.54,9.3,True,no,-1.84263179960181,-0.164485567946428,0.186719790647507,-1.67814623165538
123,Aragonit,3.3696,2.0713,5,150.19,15.71,2.3028,1.236,160.98,0.6,3.49,173.77,172.54,146.72,True,no,1.21479404295752,0.834125773819517,1.46326211568525,0.380668269138002
124,Aragonit,1.3392,1.3058,6,177.92,12.74,1.9325,2.1902,157.93,0.49,1.58,163.27,173.29,85.43,True,no,0.292072420753074,0.65881450147944,0.692988357050453,-0.366742080726366
125,Aragonit,17.582,4.7314,23,299.63,73.25,10.422,4.8523,102.28,1.11,3.17,28.64,173.75,87.31,True,no,2.86687565142899,2.34391895648702,1.68700825177509,0.522956694941964
126,Aragonit,0.4608,0.76597,4,283.09,11.22,1.074,1.9662,126.62,0.8,1.88,167.66,176.8,174.13,True,no,-0.774791169600456,0.071389996086673,0.429050279329609,-0.846181165687129
127,Aragonit,0.1584,0.44909,2,469.73,9.45,0.68789,2.3462,160.26,0.26,0.68,60.16,150.42,123.76,True,no,-1.84263179960181,-0.374126337552488,0.23026937446394,-1.46850546204932
128,Aragonit,0.3744,0.69044,1,789.62,10.54,1.4347,4.318,152.74,0.75,2.02,75.32,150.23,62.77,True,no,-0.9824305343787,0.360955768122207,0.260960479542762,-1.34338630250091
129,Aragonit,0.2448,0.55829,4,821.35,9.12,0.91902,2.7097,173.68,0.83,1.79,85.08,150.44,71,True,no,-1.40731372834397,-0.0844473940776195,0.266370699223085,-1.32286633426635
130,Aragonit,0.2448,0.55829,2,104.76,11.82,0.98846,3.1347,129.05,0.69,1.27,92.75,10.15,73.17,True,no,-1.40731372834397,-0.0116071025417526,0.247657973008518,-1.39570662580221
131,Aragonit,0.6768,0.92829,2,121.89,12.62,1.5244,2.6967,143.39,0.45,1.68,89.5,11.52,128.9,True,no,-0.390379470690124,0.421600890017568,0.443977958541065,-0.811980360707692
132,Aragonit,0.2016,0.50664,3,199.71,10.5,0.67451,1.7725,23.021,0.69,1.71,153.59,9.48,42.6,True,no,-1.60146974278492,-0.393768777647341,0.298883634045455,-1.20770096513758
133,Aragonit,0.1584,0.44909,1,289.64,9.91,0.53457,1.4169,164.93,0.31,0.47,9.18,1.49,36.67,True,no,-1.84263179960181,-0.626292593574704,0.296312924406532,-1.21633920602711
134,Aragonit,0.36,0.67703,3,416.08,11.4,1.0835,2.5611,149.75,0.28,0.8,57.77,168.26,132.54,True,no,-1.02165124753198,0.0801965419942766,0.332256575911398,-1.10184778952626
135,Aragonit,0.5328,0.82364,3,455.49,12.11,1.0421,1.6009,159.24,0.29,0.75,62.81,150.51,117.41,True,no,-0.629609159755958,0.0412379080162448,0.51127530947126,-0.670847067772202
136,Aragonit,3.6864,2.1665,2,546.74,22.98,5.5799,6.6334,142.26,0.99,3.32,67.63,148.92,68.85,True,no,1.30465037207938,1.71917085508568,0.660657001021524,-0.4145204830063
137,Aragonit,0.2592,0.57448,3,98,13.06,0.89407,2.4221,132.64,0.81,1.59,94.13,13.68,60.87,True,no,-1.35015531450402,-0.111971207097604,0.289910186003333,-1.23818410740641
138,Aragonit,0.3168,0.63511,2,130.41,12.86,0.8113,1.6318,105.95,0.61,1.05,0.59,8.5,80.87,True,no,-1.14948461904187,-0.209117379581118,0.390484407740663,-0.940367239460748
