Nr.	Phase	Area	d	l	Xcg	Ycg	Major	Aspect_ratio	Slope	GOS	MOS	Mean_E1	Mean_E2	Mean_E3	In_current_dataset	Border_grain	Area_Log	Major_Log	Minor	Minor_Log
1188	Aragonite	1.0632	1.1635	3	603.39	121	1.7159	2.175	81.337	0.83	1.77	85.47	76.66	162.35	True	no	0.0612832284168984	0.539937724309438	0.619616527769683	-0.47865449589254
1189	Aragonite	0.78583	1.0003	4	197.41	119.88	1.1327	1.2823	105.17	0.85	1.07	112.62	93.28	124.22	True	no	-0.241014794933179	0.124604163224531	0.693767105146994	-0.36561895815771
1190	Aragonite	0.83205	1.0293	6	204.94	121.06	1.499	2.1209	101.66	0.65	1.29	154.95	63.22	120.87	True	no	-0.183862743812784	0.404798219120461	0.555070046697798	-0.588660962933245
1191	Aragonite	1.2019	1.237	7	215.81	121.27	1.511	1.4921	107.73	0.56	1.2	53.58	120.95	125.59	True	no	0.183903637976606	0.412771683290602	0.795433487756453	-0.228868045313996
1192	Aragonite	0.78583	1.0003	4	219.71	119.76	1.0715	1.1475	42.882	0.65	1.25	56.44	123.11	98.46	True	no	-0.241014794933179	0.0690595359314946	0.733392440503966	-0.310074330864673
1193	Aragonite	1.1094	1.1885	2	238.38	120.46	1.2822	1.1638	23.339	0.47	0.95	59.18	96.45	110.17	True	no	0.103819328638997	0.24857735257102	0.865231633130557	-0.144758023932023
1194	Aragonite	0.7396	0.97041	4	260.31	119.94	1.1579	1.4237	108.43	0.65	0.98	113.51	95.02	86.22	True	no	-0.301645779469167	0.14660801963609	0.638742551170222	-0.448253799105257
1195	Aragonite	0.78583	1.0003	1	299.65	121.06	1.1851	1.4038	61.299	0.84	2.14	172.92	94.15	79.04	True	no	-0.241014794933179	0.169827159212266	0.663091722217534	-0.410841954145445
1196	Aragonite	0.9245	1.0849	2	365.6	123.05	2.0599	3.6049	76.691	0.64	0.94	69.83	103.37	106.03	True	no	-0.0785022281549575	0.722657437933886	0.448808194572552	-0.801159666088844
1197	Aragonite	2.9122	1.9256	6	372.25	126.13	3.2255	2.8059	81.279	0.6	1.37	69.02	104.57	106.16	True	no	1.06890880929467	1.17108797699016	0.902867772438382	-0.102179167695492
1198	Aragonite	0.97072	1.1117	5	480.76	119.95	1.1996	1.1642	5.4506	0.68	1.85	118.5	35.2	108.23	True	no	-0.0297172147881493	0.181988167892717	0.80920306768923	-0.211705382680866
1199	Aragonite	0.7396	0.97041	4	520.38	120.25	1.1896	1.5027	91.659	0.56	1.98	145.31	21.65	103.06	True	no	-0.301645779469167	0.173617116163808	0.621721587088097	-0.475262895632975
1200	Aragonite	1.849	1.5343	0	156.85	122.65	2.0549	1.7937	150.5	1.02	2	100.05	111.35	123.22	True	no	0.614644952404988	0.720227184963687	0.899800476908852	-0.1055822325587
1201	Aragonite	0.46225	0.76717	2	164.8	120.3	0.98158	1.637	71.778	0.54	0.54	43.92	120.5	87.72	True	no	-0.771649408714903	-0.0185917606911319	0.47092442796308	-0.753057648023771
1202	Aragonite	4.4838	2.3893	6	182.41	124.49	2.6589	1.2383	168.72	0.77	1.85	87.6	111.97	106.17	True	no	1.50047090118216	0.977912503430325	1.68633645492497	0.522558397751837
1203	Aragonite	2.9122	1.9256	6	193.81	125.1	2.7012	1.9678	84.241	0.69	1.39	105.87	112.52	129.55	True	no	1.06890880929467	0.99369611871855	1.07811343106767	0.0752126905761173
1204	Aragonite	2.6348	1.8316	2	247.46	124.51	2.3592	1.6591	84.382	0.67	1.98	107.57	53.42	99.61	True	no	0.968807277784401	0.858322578518929	1.11681926076636	0.110484699265471
1205	Aragonite	0.50848	0.80462	2	294.09	120.45	0.90718	1.2712	17.412	0	0	57.26	77.38	88.69	True	no	-0.676329395633786	-0.0974143921070421	0.560506183998766	-0.578915003526744
1206	Aragonite	2.7273	1.8635	5	311	124.22	2.5777	1.9135	128.89	1.45	2.36	118.65	89.57	82.53	True	no	1.00331210881379	0.946897528467055	1.05803623385188	0.0564145803467297
1207	Aragonite	0.60093	0.87471	4	341.46	120.62	1.0701	1.4965	140.73	0.49	1.09	130.37	73.96	105.62	True	no	-0.50927682377614	0.0677521020508185	0.561564339781329	-0.577028925826959
1208	Aragonite	1.7103	1.4757	4	354.51	121.86	1.626	1.2141	112.52	0.51	0.94	25.52	109.4	92.28	True	no	0.536668793723509	0.486123011125619	1.05184501845018	0.0505457825978901
1209	Aragonite	1.9414	1.5722	5	359.33	124.33	2.504	2.5365	70.352	0.6	1.26	78.76	95.82	112.72	True	no	0.663409362295989	0.917889453237852	0.775319488817891	-0.254480090941863
1210	Aragonite	1.2481	1.2606	4	407	122.63	1.3624	1.1681	60.792	0.67	1.25	28.67	106.06	108.22	True	no	0.221622394942271	0.309247850366342	0.916103934233705	-0.0876254554240705
1211	Aragonite	1.3405	1.3064	4	465.03	123.38	2.0491	2.4601	101.42	0.41	1.09	46.23	91.14	119.99	True	no	0.293042678693877	0.71740067236065	0.654189644234054	-0.424357993666773
1212	Aragonite	9.7535	3.524	6	577.4	136.17	8.1797	5.3878	51.715	0.75	2.76	48.39	127.96	163.1	True	no	2.27762619495285	2.10165547512549	1.1924031443696	0.175970719827358
1213	Aragonite	1.4792	1.3724	6	345.94	122.91	1.6277	1.4068	95.984	1.12	1.37	130.79	74.41	108.72	True	no	0.391501401090778	0.487167975415315	0.9087669718007	-0.0956665743245374
1214	Aragonite	0.7396	0.97041	3	349.94	122.88	1.4549	2.2477	76.827	0.78	1.63	140.14	78.5	105.67	True	no	-0.301645779469167	0.374937169739206	0.508351089421953	-0.676582949208373
1215	Aragonite	1.849	1.5343	4	378.73	125.03	2.0195	1.7323	52.041	0.74	1.66	59.75	81	121.41	True	no	0.614644952404988	0.70284995602133	0.915573161673682	-0.0882050036163427
1216	Aragonite	0.60093	0.87471	3	484.69	121.54	0.97528	1.2432	168.69	0.92	1.96	177.58	69.02	58.04	True	no	-0.50927682377614	-0.0250306697252462	0.616161512591256	-0.484246154050894
1217	Aragonite	7.6733	3.1257	10	551.65	135.67	7.1669	5.2573	70.977	0.92	2.04	69.84	100.61	145.18	True	no	2.03774677056754	1.96947320407504	1.0706581646179	0.0682735664925005
1218	Aragonite	1.5717	1.4146	3	622.12	123.06	1.8612	1.7311	43.563	0.83	1.41	42.23	84.2	120.08	True	no	0.452157836100147	0.621221440988356	0.844455190199871	-0.16906360488821
1219	Aragonite	0.7396	0.97041	5	222.06	123.25	1.2172	1.5733	134.91	0.42	0.87	66.83	115.6	98.42	True	no	-0.301645779469167	0.196553139040679	0.607624055208676	-0.498198918509846
1220	Aragonite	1.0632	1.1635	3	226.39	123.78	1.342	1.3304	136.73	0.49	0.81	106.85	95.2	107.69	True	no	0.0612832284168984	0.29416103854949	0.792250372578241	-0.232877810132592
1221	Aragonite	1.2943	1.2837	2	263.5	124.61	1.7447	1.8471	79.764	0.68	1.57	48.7	94.31	85.74	True	no	0.257970008466255	0.556582621103719	0.741846735828509	-0.298612612637464
1222	Aragonite	0.60093	0.87471	3	338.38	122.62	0.94765	1.1737	45	0.09	0.29	179.41	153.71	14.64	True	no	-0.50927682377614	-0.0537700432098279	0.634126523505514	-0.455506780566312
1223	Aragonite	1.1094	1.1885	4	394.96	123.88	1.535	1.668	81.678	0.59	1.34	15.5	112.78	112.66	True	no	0.103819328638997	0.42853038103916	0.722736156351792	-0.324711052400163
1224	Aragonite	0.64715	0.90773	3	401.93	123.07	0.96327	1.1261	178.98	0.31	1.34	119.08	66.49	113.51	True	no	-0.43517717209369	-0.0374215326496335	0.671826175423298	-0.397755639444056
1225	Aragonite	1.9414	1.5722	6	447.76	124.45	2.6527	2.8466	31.311	0.73	1.88	39.37	104.8	121.13	True	no	0.663409362295989	0.975577989229026	0.731858106834546	-0.312168626933037
1226	Aragonite	0.78583	1.0003	6	516.82	123.59	1.1763	1.3829	44.386	0.69	1.78	37.02	44.46	27.93	True	no	-0.241014794933179	0.162373918984259	0.668052367593301	-0.403388713917437
1227	Aragonite	0.46225	0.76717	3	208.7	123.7	0.86456	1.27	45	0.89	1.27	171.43	116.24	104.78	True	no	-0.771649408714903	-0.145534571987227	0.534665031923753	-0.626114836727676
1228	Aragonite	1.2019	1.237	2	333.54	124.81	1.3698	1.2261	44.464	0.82	1.83	71.35	96.84	117.63	True	no	0.183903637976606	0.314664743781668	0.877427361658636	-0.130761105805062
1229	Aragonite	0.83205	1.0293	4	430.61	124.28	1.238	1.4467	102.24	0.98	2.01	130.11	44.94	88.41	True	no	-0.183862743812784	0.213497174262404	0.672092084006462	-0.397359918075188
1230	Aragonite	1.9414	1.5722	4	461.48	126.29	2.0315	1.6695	91.592	0.58	1.38	165.1	62.94	76.96	True	no	0.663409362295989	0.708774436445644	0.955648535564854	-0.0453650741496554
1231	Aragonite	0.60093	0.87471	4	521.92	123.69	1.1251	1.6544	48.6	0.37	0.94	72.01	63.17	141.97	True	no	-0.50927682377614	0.117871920594889	0.534112523331259	-0.627148744371029
1232	Aragonite	16.78	4.6222	16	602.42	141.86	8.4685	3.3568	71.42	1.16	2.95	63.66	139.51	156.65	True	no	2.82018770103906	2.13635339734904	1.98146070732715	0.683834303690021
1233	Aragonite	2.3575	1.7325	6	200.51	126.16	1.9585	1.2779	29.077	0.66	1.22	40.84	122.63	89.44	True	no	0.857601735525475	0.672178874123749	1.20372734235384	0.185422861401727
1234	Aragonite	1.2481	1.2606	3	316.7	125.52	1.5033	1.422	73.344	0.49	1.4	1.87	85.74	94	True	no	0.221622394942271	0.407662691651652	0.83024013836227	-0.186040296709381
1235	Aragonite	3.6056	2.1426	6	340.85	128.13	2.2015	1.0557	101.31	0.98	2.61	130.02	70.95	109.76	True	no	1.2824881923943	0.789138946213671	1.637792414263	0.49334924618063
1236	Aragonite	0.83205	1.0293	2	362.22	126	1.474	2.0507	85.826	0.52	1.53	129.06	80.31	108.15	True	no	-0.183862743812784	0.387979793767145	0.564484396200814	-0.571842537579929
1237	Aragonite	2.5424	1.7992	5	483.18	125.95	2.521	1.9633	160.48	0.64	1.27	3.27	113.39	129.18	True	no	0.933108516800315	0.924655648205783	1.00848869496232	0.0084528685945318
1238	Aragonite	2.1726	1.6632	5	624.15	127.91	1.9673	1.3992	70.636	0.98	2.43	34.1	95.16	121.58	True	no	0.775924607017514	0.676662044300083	1.10435622426676	0.0992625627174305
1239	Aragonite	1.7103	1.4757	0	145.38	127.14	1.9833	1.8063	145.58	0.84	2.02	137.99	115.04	139.77	True	no	0.536668793723509	0.684762124025505	0.862350627741643	-0.148093330301996
1240	Aragonite	2.7735	1.8792	5	218.45	128.63	2.3474	1.5604	64.571	1.22	2.43	166.4	69.55	104.59	True	no	1.02011006051315	0.853308332683887	1.18151997955184	0.166801727829266
1241	Aragonite	0.50848	0.80462	2	399.82	125.64	0.92776	1.3295	17.08	0	0	152.48	66.12	91.25	True	no	-0.676329395633786	-0.0749822003336892	0.548072777442442	-0.601347195300097
1242	Aragonite	0.64715	0.90773	5	454.14	125.93	0.98132	1.1687	116.57	0.48	1.02	73.99	109.35	151.63	True	no	-0.43517717209369	-0.0188566748503052	0.659468878653243	-0.416320497243385
1243	Aragonite	6.0555	2.7767	6	544.92	135.15	4.4908	2.6158	69.257	1.6	3.52	70.25	104.54	134.65	True	no	1.80096694997897	1.50203085960249	1.34842344348446	0.298936090376481
1244	Aragonite	0.60093	0.87471	2	611.46	125.77	0.95851	1.2008	60.233	0.78	1.27	31.99	89.37	120.27	True	no	-0.50927682377614	-0.0423752835826815	0.626941815943496	-0.466901540193459
1245	Aragonite	0.46225	0.76717	1	166	126.8	0.86283	1.2649	90	0.61	1.34	31.33	119.58	78.37	True	no	-0.771649408714903	-0.147537594557012	0.535737051331085	-0.62411181415789
1246	Aragonite	2.1263	1.6454	5	188.07	130	2.2656	1.896	67.747	1.54	2.81	17.43	114.79	74.05	True	no	0.754383380030519	0.817839624517264	0.938515183615819	-0.0634562444867449
1247	Aragonite	1.2943	1.2837	3	206.5	128.11	1.4459	1.2686	60.072	0.64	1.35	44.18	112.3	101.64	True	no	0.257970008466255	0.368731965051944	0.895151808562141	-0.110761956585688
1248	Aragonite	0.9245	1.0849	4	213.95	126.75	1.2365	1.2989	42.92	0.75	1.65	102.11	77.98	134.55	True	no	-0.0785022281549575	0.212284807979334	0.74767488879903	-0.290787036134291
1249	Aragonite	1.7565	1.4955	1	237.5	128.5	1.6261	1.1824	135	0.79	1.2	91.46	113.39	115.35	True	no	0.563323192723745	0.48618450984954	1.08019187011869	0.0771386828742049
1250	Aragonite	0.69337	0.93959	3	305.8	127.07	1.1802	1.5777	105.01	0.56	1.69	106.83	86.42	83.25	True	no	-0.36619151173784	0.165683915640931	0.587502118285037	-0.531875427378772
1251	Aragonite	2.5886	1.8155	6	414.13	131.27	3.3077	3.3194	43.373	0.74	1.63	30.01	100.99	137.88	True	no	0.951117189026201	1.19625308381072	0.782598180004233	-0.245135894784516
1252	Aragonite	1.7103	1.4757	6	518.68	128.65	1.8997	1.6572	90.835	0.55	1.7	133.82	36.01	87.2	True	no	0.536668793723509	0.641695978968866	0.900300047375901	-0.105027185245358
1253	Aragonite	1.8028	1.515	5	527.59	130.64	2.7323	3.2524	76.6	0.62	2.06	67.68	59.81	141.28	True	no	0.589341011834356	1.00514374534315	0.659810416132928	-0.415802733508798
1254	Aragonite	0.7396	0.97041	1	268.94	128.38	1.1179	1.3272	87.214	0.66	1.74	56.72	89.08	76.92	True	no	-0.301645779469167	0.111451925294143	0.661597638429198	-0.41309770476331
1255	Aragonite	2.3112	1.7155	3	309.54	130.72	1.9681	1.3162	55.083	0.73	1.88	170.54	93.55	84.65	True	no	0.837766870169888	0.677068610347255	1.1743305726335	0.160698259822634
1256	Aragonite	0.69337	0.93959	2	319.67	127.47	1.1222	1.4266	31.853	0.29	0.86	65.67	110.17	102.07	True	no	-0.36619151173784	0.115291044334735	0.617866690429513	-0.481482556072575
1257	Aragonite	1.7103	1.4757	3	356.14	130.43	1.8595	1.5878	121.74	0.45	1.41	16.16	112.87	95.23	True	no	0.536668793723509	0.620307634382988	0.919763377251949	-0.0836388406594789
1258	Aragonite	0.64715	0.90773	2	382.43	128.21	1.0414	1.3163	54.432	0.68	1.71	123.76	60.42	100.68	True	no	-0.43517717209369	0.0405659617466618	0.621423084309583	-0.475743133840352
1259	Aragonite	0.60093	0.87471	4	392.15	127.69	1.0168	1.3514	81.517	0.49	0.84	124.91	59.31	102.1	True	no	-0.50927682377614	0.0166604408931072	0.591001180173092	-0.525937264669247
1260	Aragonite	2.0339	1.6092	4	403.7	129.61	2.3218	2.0816	42.892	0.46	0.82	40.27	104.24	111.81	True	no	0.709955132209313	0.842342746921798	0.87600137824102	-0.132387614712486
1261	Aragonite	1.1094	1.1885	4	409.75	129.29	1.3986	1.3848	70.016	0.61	1.47	146.49	42.43	76.93	True	no	0.103819328638997	0.335471736287629	0.793221793221793	-0.231652407648632
1262	Aragonite	0.60093	0.87471	3	414	126.85	1.1375	1.6912	90	0.21	0.42	163.6	47.18	61.71	True	no	-0.50927682377614	0.128832871842968	0.52829010989011	-0.638109695619109
1263	Aragonite	5.5932	2.6686	10	428.98	133.12	3.1241	1.3705	116.02	0.78	1.74	147.9	42.78	79.52	True	no	1.72155157418456	1.1391462417084	1.79033961780993	0.582405332476158
1264	Aragonite	1.017	1.1379	5	448.41	127.91	1.7003	2.2329	12.835	0.7	1.52	75.01	65.22	115.17	True	no	0.0168571170664228	0.530804706081303	0.598129741810269	-0.51394758901488
1265	Aragonite	0.46225	0.76717	1	499.4	127.9	0.89655	1.3657	47.746	0.11	0.57	134.58	45.4	117.02	True	no	-0.771649408714903	-0.109201215043764	0.515587529976019	-0.662448193671139
1266	Aragonite	0.5547	0.8404	4	513.67	128	1.0255	1.489	48.797	0.51	1.15	67.36	124.7	93.16	True	no	-0.589327851920948	0.0251802985302983	0.540906874695271	-0.614508150451247
1267	Aragonite	19.183	4.9422	8	637.87	152.11	8.5317	2.9801	68.893	1.52	4.55	92.15	66.44	115.53	True	no	2.9540244701542	2.14378863824689	2.24843817761993	0.810235831907308
1268	Aragonite	1.7103	1.4757	5	179.16	130.7	1.6947	1.3189	152.17	1	1.89	146.04	86.11	116.93	True	no	0.536668793723509	0.527505734017189	1.00920516905647	0.00916305970631965
1269	Aragonite	2.1726	1.6632	4	224.89	131.04	2.0668	1.5443	96.28	0.63	1.64	129.95	90.46	107.74	True	no	0.775924607017514	0.726001517430893	1.05119024579059	0.049923089586621
1270	Aragonite	0.78583	1.0003	1	323.06	129.18	1.1203	1.2544	26.118	0.8	1.17	90.48	106.01	115.77	True	no	-0.241014794933179	0.113596506582541	0.701446041238954	-0.354611301515719
1271	Aragonite	0.5547	0.8404	2	347.5	128.33	0.9616	1.3093	127.24	0.3	0.6	131.74	72.72	111.8	True	no	-0.589327851920948	-0.0391567152011939	0.576851081530782	-0.550171136719754
1272	Aragonite	1.7565	1.4955	6	397.03	130.24	1.6624	1.2357	92.021	0.67	1.17	85.98	80.4	113.32	True	no	0.563323192723745	0.508262341362826	1.05660490856593	0.0550608513609186
1273	Aragonite	2.9584	1.9408	5	419.31	132.13	3.0861	2.5285	42.983	0.61	1.77	77.99	56.28	127.05	True	no	1.08464858165072	1.12690815782296	0.9586209131266	-0.0422595761722336
1274	Aragonite	0.9245	1.0849	3	469.25	129.35	1.1874	1.1978	51.842	0.82	1.31	147.99	54.68	82.18	True	no	-0.0785022281549575	0.171766042854438	0.778591881421593	-0.250268271009395
1275	Aragonite	0.69337	0.93959	3	489.27	129.4	1.09	1.3458	16.214	0.62	0.86	47.98	69.22	131.49	True	no	-0.36619151173784	0.0861776962410524	0.636119266055046	-0.452369207978893
1276	Aragonite	1.6641	1.4556	3	557.33	133.03	2.6041	3.2006	80.488	0.6	1.1	49.82	117.58	159.33	True	no	0.509284436747161	0.957087126066725	0.639030759187435	-0.447802689319563
1277	Aragonite	0.46225	0.76717	2	565.5	129	1.2902	2.8284	90	0.54	1.17	169.82	46.84	112.57	True	no	-0.771649408714903	0.254797245116004	0.358277786389707	-1.02644665383091
1278	Aragonite	0.83205	1.0293	2	629.11	129.56	1.2073	1.3757	76.871	0.74	1.25	34.8	95.13	121.72	True	no	-0.183862743812784	0.188386461356205	0.689182473287501	-0.372249205168989
1279	Aragonite	0.9245	1.0849	2	229.45	130.25	1.2972	1.4295	102.27	0.66	1.11	77.93	104.22	100.74	True	no	-0.0785022281549575	0.260208095451026	0.712688868331792	-0.338710323605983
1280	Aragonite	0.83205	1.0293	4	457.11	131	1.2129	1.3887	90	0.56	0.69	124.19	87.37	98.01	True	no	-0.183862743812784	0.193014186332698	0.686000494682167	-0.376876930145482
1281	Aragonite	1.5717	1.4146	4	480.06	130	1.8587	1.7264	8.629	1.05	2.86	100.4	57.62	103.32	True	no	0.452157836100147	0.61987731863217	0.845591004465487	-0.167719482532024
1282	Aragonite	0.9245	1.0849	3	531.45	130.95	1.6214	2.2333	112.82	0.66	1.55	91.66	60.05	163.37	True	no	-0.0785022281549575	0.48328997357147	0.570186258788701	-0.561792201726427
1283	Aragonite	2.5886	1.8155	5	618.73	133.02	1.9166	1.1145	158.67	0.83	1.67	90.62	63.48	110.27	True	no	0.951117189026201	0.650552782927525	1.35062089116143	0.300564406098676
1284	Aragonite	2.2188	1.6808	2	173.15	132.88	2.2212	1.7464	37.579	0.64	1.56	29.18	116.43	82.35	True	no	0.796966509198942	0.798047590385315	0.998919502971367	-0.00108108118637271
1285	Aragonite	1.2943	1.2837	2	303.68	132.61	1.5674	1.4908	84.266	0.61	1.14	119.15	88.48	84.7	True	no	0.257970008466255	0.449418195636627	0.825762409085109	-0.191448187170372
1286	Aragonite	2.9584	1.9408	6	386.83	133.94	2.3284	1.4393	65.843	0.79	1.84	63.25	86.65	123.3	True	no	1.08464858165072	0.845181336415443	1.27057206665521	0.23946724523528
1287	Aragonite	1.5254	1.3936	5	445.91	131.7	1.8002	1.6686	14.023	0.6	1.22	148.69	57.24	74.58	True	no	0.422256670748001	0.587897769840848	0.847350294411732	-0.165641099092847
1288	Aragonite	1.0632	1.1635	5	453.91	131.83	1.8012	2.3967	101.12	0.67	1.23	30.67	92.39	125.99	True	no	0.0612832284168984	0.58845310944528	0.590273151232512	-0.527169881028381
1289	Aragonite	0.78583	1.0003	5	473.35	130.59	1.0881	1.1832	30.964	0.66	1.42	132.53	56.85	103.84	True	no	-0.241014794933179	0.0844330559748294	0.72220384155868	-0.325447850908008
1290	Aragonite	2.6811	1.8476	3	505.78	133.76	2.2622	1.4992	47.915	1.26	2.43	56.53	117.85	140.77	True	no	0.986227158073319	0.816337791115144	1.18517372469278	0.169889366958175
1291	Aragonite	0.69337	0.93959	2	641.6	130.6	1.0063	1.1471	45	0.75	1.2	37.31	99.33	124.4	True	no	-0.36619151173784	0.00628023795715046	0.689029116565637	-0.372471749694991
1292	Aragonite	1.4792	1.3724	0	135.53	133.44	1.6063	1.37	22.776	0.77	1.27	59.29	143.83	84.25	True	no	0.391501401090778	0.473933397581583	0.920874058395069	-0.0824319964908054
1293	Aragonite	1.1094	1.1885	2	212	132.08	1.2146	1.0445	90	0.6	0.81	140.89	56.09	123.43	True	no	0.103819328638997	0.194414804481338	0.913387123332784	-0.0905954758423408
1294	Aragonite	0.9245	1.0849	2	264.65	132.55	1.3757	1.6079	41.82	0.96	1.51	153.99	84.76	107.01	True	no	-0.0785022281549575	0.318962692484813	0.672021516318965	-0.39746492063977
1295	Aragonite	1.1094	1.1885	1	329.54	133.08	1.5147	1.6242	113.26	0.64	1.4	90.56	108.58	115.3	True	no	0.103819328638997	0.415217399550843	0.732422261834026	-0.311398070911846
1296	Aragonite	1.7103	1.4757	2	360.59	134.49	1.9093	1.6741	70.012	0.83	1.73	78.95	97.74	110.34	True	no	0.536668793723509	0.646736682737282	0.895773320064945	-0.110067889013773
1297	Aragonite	3.7442	2.1834	6	450.07	136.91	2.3915	1.1997	105.1	1.06	2.61	86.97	59.61	110.27	True	no	1.32020797599203	0.871920784138215	1.56562826677817	0.448287191853816
1298	Aragonite	0.83205	1.0293	3	511.94	132.17	1.1183	1.1805	71.565	0.81	1.4	154.31	35.34	102.3	True	no	-0.183862743812784	0.111809675052006	0.744031118662255	-0.29567241886479
1299	Aragonite	0.69337	0.93959	4	523.4	131.4	1.0063	1.1471	45	0.56	1.2	44.65	115.91	174.74	True	no	-0.36619151173784	0.00628023795715046	0.689029116565637	-0.372471749694991
1300	Aragonite	0.46225	0.76717	1	200	132.2	0.86283	1.2649	90	0.32	1.5	111.19	107.81	125.37	True	no	-0.771649408714903	-0.147537594557012	0.535737051331085	-0.62411181415789
1301	Aragonite	1.433	1.3507	2	233.77	133.81	1.4895	1.2161	47.984	0.69	1.26	173.67	79.83	107.79	True	no	0.359770148846035	0.3984404931712	0.962067807989258	-0.0386703443251651
1302	Aragonite	0.69337	0.93959	3	374.8	133.27	1.4389	2.3454	83.164	1.05	1.19	4.01	117.88	114.41	True	no	-0.36619151173784	0.363878932787235	0.481875043435958	-0.730070444525075
1303	Aragonite	1.7103	1.4757	3	379.76	134.38	2.0948	2.0151	134.72	0.81	1.15	4.91	118.17	111.99	True	no	0.536668793723509	0.739458083423196	0.816450257781172	-0.202789289699687
1304	Aragonite	0.78583	1.0003	3	393	133.12	1.0886	1.1843	44.158	0.29	0.7	76.68	86.51	120.64	True	no	-0.241014794933179	0.0848924670179626	0.721872129340437	-0.325907261951141
1305	Aragonite	0.69337	0.93959	1	462.4	132.4	1.0063	1.1471	45	0.48	0.87	9.24	119.31	123.12	True	no	-0.36619151173784	0.00628023795715046	0.689029116565637	-0.372471749694991
1306	Aragonite	3.4669	2.101	6	490.36	137.31	2.6986	1.6498	76.239	0.78	1.61	61.58	61.82	124.51	True	no	1.24326082290646	0.99273312001455	1.28470317942637	0.250527702891914
1307	Aragonite	0.46225	0.76717	1	244	133.2	0.86283	1.2649	90	0.22	1.1	84.48	99.35	115.68	True	no	-0.771649408714903	-0.147537594557012	0.535737051331085	-0.62411181415789
1308	Aragonite	0.9245	1.0849	2	368.6	133.6	1.1902	1.2034	0.95458	0.74	0.8	126.68	78.43	112.07	True	no	-0.0785022281549575	0.174121360228615	0.776760208368341	-0.252623588383572
1309	Aragonite	2.2188	1.6808	5	404.38	135.58	2.1181	1.5881	24.155	0.91	1.97	29.63	110.53	110.81	True	no	0.796966509198942	0.750519460417816	1.04754260894198	0.0464470487811267
1310	Aragonite	1.1556	1.213	3	468.6	134.28	1.2975	1.1442	97.717	0.54	0.73	111.57	46.91	120.32	True	no	0.144619689609943	0.260439336057907	0.890635838150289	-0.115819646447964
1311	Aragonite	3.0046	1.9559	5	481.37	137.37	2.4933	1.625	71.675	0.87	1.56	80	66.93	117.27	True	no	1.10014444764619	0.913607134244953	1.2050695864918	0.186537313401233
1312	Aragonite	4.0216	2.2628	5	586.78	139.41	3.7674	2.772	63.846	0.71	2.44	58.93	77.57	152.47	True	no	1.39167983339623	1.32638510836598	1.06747358921272	0.0652947250302469
1313	Aragonite	1.7103	1.4757	1	161.89	136.11	1.6102	1.1906	142.59	0.88	1.74	49.07	126.8	77.29	True	no	0.536668793723509	0.476358394883743	1.06216619053534	0.0603103988397655
1314	Aragonite	1.4792	1.3724	1	247.66	136.03	1.5841	1.3324	112.04	0.39	1.33	5.26	104.16	93.88	True	no	0.391501401090778	0.460016422712668	0.933779433116596	-0.0685150216218899
1315	Aragonite	0.46225	0.76717	3	457.5	134.5	1.2007	2.4495	45	1.02	1.45	7.41	98.15	88.65	True	no	-0.771649408714903	0.182904720054535	0.38498375947364	-0.954554128769438
1316	Aragonite	0.50848	0.80462	3	476.45	134.45	0.96453	1.437	135	0.43	1.12	96.94	52.51	108.01	True	no	-0.676329395633786	-0.036114342921012	0.527179040568982	-0.640215052712774
1317	Aragonite	3.6056	2.1426	8	520.62	138.72	3.0927	2.0835	59.913	1.4	2.68	45.12	108.49	144.14	True	no	1.2824881923943	1.12904449578831	1.16584214440457	0.15344369660599
1318	Aragonite	13.96	4.216	16	530.82	147.33	5.6845	1.818	85.285	1.68	5.32	113.86	56.4	129.3	True	no	2.63619609733423	1.73774317258702	2.45580086199314	0.898452924747202
1319	Aragonite	0.9245	1.0849	3	538.2	135.95	1.4283	1.7331	57.557	0.58	1.53	16.87	132.77	107.55	True	no	-0.0785022281549575	0.356484925886446	0.647272981866555	-0.434987154041403
1320	Aragonite	0.97072	1.1117	2	613.29	135.71	1.4864	1.7876	75.785	0.74	1.4	49.29	145.4	144.06	True	no	-0.0297172147881493	0.396357089077437	0.653067814854682	-0.426074303865586
1321	Aragonite	1.8952	1.5534	3	182.32	137.15	1.8844	1.4715	24.773	0.7	1.23	48.11	128.45	88.08	True	no	0.639324373862439	0.633609467843749	1.00573126724687	0.00571490601868964
1322	Aragonite	0.5547	0.8404	0	206.42	135.58	1.0763	1.6403	45	0.67	1	170.01	65.39	115.3	True	no	-0.589327851920948	0.0735292332881155	0.515376753693208	-0.662857085209064
1323	Aragonite	2.3575	1.7325	4	220.63	137.8	2.0945	1.4615	8.0214	0.68	2.09	35.7	100.99	104.5	True	no	0.857601735525475	0.739314861404953	1.12556696108857	0.118286874120523
1324	Aragonite	2.5424	1.7992	4	339.4	138.6	2.468	1.8816	107.84	1.05	1.98	139.17	63.71	107.6	True	no	0.933108516800315	0.903408106043141	1.03014586709887	0.0297004107571733
1325	Aragonite	2.6348	1.8316	5	591.86	140.79	2.6572	2.1046	68.842	0.7	2	114.52	27.28	116.13	True	no	0.968807277784401	0.977272936808949	0.991570073761854	-0.00846565902454835
1326	Aragonite	1.3867	1.3288	2	197.07	137.5	1.5444	1.3509	12.016	0.59	1.04	54.07	123.31	99.49	True	no	0.326926823777682	0.434635485407944	0.897889147889148	-0.107708661630263
