Nr.	Phase	Area	d	l	Xcg	Ycg	Major	Aspect_ratio	Slope	GOS	MOS	Mean_E1	Mean_E2	Mean_E3	In_current_dataset	Border_grain	Area_Log	Major_Log	Minor	Minor_Log
890	Aragonite	1.5	1.382	3	113.29	71.83	1.8357	1.7643	87.13	0.8	1.44	111.33	94.07	42.14	True	no	0.405465108108164	0.607425880154468	0.81712698153293	-0.201960772046303
891	Aragonite	1.125	1.1968	2	151.06	69.94	1.403	1.3743	10.763	0.67	1.02	179.73	143.42	27.16	True	no	0.117783035656383	0.338612801120324	0.801853171774768	-0.22082976546394
892	Aragonite	6.125	2.7926	4	173.6	75.14	3.8714	1.9218	116.92	0.97	3.25	39.43	16.26	93.54	True	no	1.81237875643079	1.35361619872931	1.58211499715865	0.458762557701482
893	Aragonite	2.1875	1.6689	4	178.09	71.29	2.2913	1.8849	123.8	0.78	1.37	143.21	114.02	17.8	True	no	0.782759339249632	0.82911934208316	0.954698206258456	-0.0463600028335275
894	Aragonite	1.75	1.4927	1	291.29	70.86	1.7782	1.4191	77.352	1.07	1.68	29.06	60.31	127.14	True	no	0.559615787935423	0.575601616704902	0.984141266449218	-0.0159858287694789
895	Aragonite	0.8125	1.0171	6	305.77	70.23	1.23	1.4624	70.206	0.7	1.04	94.13	48.08	81.8	True	no	-0.207639364778244	0.207014169384326	0.660569105691057	-0.414653534162571
896	Aragonite	1.1875	1.2296	3	326.26	70.16	1.4328	1.3577	39.908	0.91	1.49	100.07	37.61	79.42	True	no	0.171850256926659	0.359630571764365	0.828796761585706	-0.187780314837706
897	Aragonite	1.8125	1.5191	5	359.62	71.69	2.2082	2.113	105.91	0.96	1.73	82.34	96.84	127.08	True	no	0.594707107746693	0.7921777040229	0.820804274975093	-0.197470596276207
898	Aragonite	5.125	2.5545	5	488.37	78.45	4.7406	3.4441	103.38	1.19	2.44	107.87	85.59	173.85	True	no	1.63413052502447	1.55616370997461	1.08108678226385	0.0779668150498664
899	Aragonite	2.8125	1.8923	4	531.69	72.11	2.4646	1.6962	85.411	0.59	1.7	7.98	29.03	85.3	True	no	1.03407376753054	0.902029522521886	1.14115880873164	0.132044245008653
900	Aragonite	0.8125	1.0171	4	588.38	69.54	1.2443	1.4965	129.27	0.7	1.77	83.2	47.37	29.6	True	no	-0.207639364778244	0.218573122799448	0.652977577754561	-0.426212487577693
901	Aragonite	3.375	2.073	3	603.74	71.83	2.4411	1.3867	71.223	0.96	1.97	142.64	154.74	35.6	True	no	1.21639532432449	0.892448757388584	1.38257343001106	0.323946566935909
902	Aragonite	2.4375	1.7617	5	109.1	74.31	2.6218	2.2149	119.42	1.23	2.54	149.88	128.54	55.63	True	no	0.890972923889865	0.963861104781572	0.92970478297353	-0.0728881808917066
903	Aragonite	2	1.5958	2	117.38	72.78	2.1534	1.8211	69.25	0.77	1.66	151.17	127.14	54.53	True	no	0.693147180559945	0.76704798839948	0.928763815361754	-0.0739008078395342
904	Aragonite	6.75	2.9316	5	136.4	74.06	3.806	1.6855	167.81	1.11	2.37	177.56	144.67	29.67	True	no	1.90954250488444	1.33657876887396	1.7735155018392	0.572963736010481
905	Aragonite	1.125	1.1968	3	144.67	71.39	1.4285	1.4247	115.03	0.49	1.04	118.72	24.53	40.69	True	no	0.117783035656383	0.356624942688691	0.787539376968848	-0.238841907032307
906	Aragonite	4.625	2.4267	2	191.05	72.57	3.5189	2.1027	2.6037	0.75	2.04	88.41	10.03	103.84	True	no	1.53147637096439	1.25814844077171	1.31433118304015	0.273327930192683
907	Aragonite	1	1.1284	3	225.19	70.5	1.3354	1.4007	159.61	0.41	1.02	171.35	82.01	34.01	True	no	0	0.289230872441631	0.748839299086416	-0.289230872441631
908	Aragonite	0.6875	0.9356	2	297.09	70.36	1.1137	1.4169	105.07	0.55	0.7	97.04	44.2	86.46	True	no	-0.374693449441411	0.107687805416917	0.617311663823292	-0.482381254858328
909	Aragonite	0.8125	1.0171	5	300.23	71.15	1.1781	1.3416	101.31	0.37	0.59	164.23	73.58	49.53	True	no	-0.207639364778244	0.163902971269937	0.689669807316866	-0.371542336048181
910	Aragonite	0.625	0.89206	2	313.3	70.4	1.3035	2.1352	54.563	1.11	1.72	172.19	106.62	62.83	True	no	-0.470003629245736	0.265052954391419	0.479478327579593	-0.735056583637155
911	Aragonite	1.0625	1.1631	3	330.94	70.82	1.2865	1.2235	117.07	0.58	1.35	149.36	109.82	96.09	True	no	0.0606246218164348	0.251925352739662	0.825884181888846	-0.191300730923227
912	Aragonite	0.75	0.97721	3	356	70.5	1.1435	1.3693	90	0.42	0.91	19.76	127.21	100.28	True	no	-0.287682072451781	0.134093734480699	0.655881066899869	-0.42177580693248
913	Aragonite	1	1.1284	0	379.88	71	1.3714	1.4771	90	0.37	0.49	64.24	86.79	121.61	True	no	0	0.315832115868127	0.729181857955374	-0.315832115868127
914	Aragonite	3.3125	2.0537	6	443.49	80.21	5.5645	7.3415	104.03	1.06	3.86	96.29	147.44	175.29	True	no	1.19770319131234	1.71640713343134	0.595291580555306	-0.518703942119002
915	Aragonite	0.875	1.0555	3	459.64	71.21	1.4309	1.8378	84.831	0.49	0.72	135.37	48.89	169.31	True	no	-0.133531392624523	0.358303616930552	0.611503249702984	-0.491835009555075
916	Aragonite	1.6875	1.4658	4	483.89	72.96	2.5232	2.9631	101.45	0.89	1.7	119.48	33.26	167.46	True	no	0.523248143764548	0.925527937226637	0.668793595434369	-0.402279793462089
917	Aragonite	1.1875	1.2296	3	500.84	71.26	1.3535	1.2116	83.879	0.65	1.61	94.11	89.83	25	True	no	0.171850256926659	0.302693830072219	0.87735500554119	-0.13084357314556
918	Aragonite	1.0625	1.1631	1	525.53	71.76	1.6038	1.9014	108.52	0.65	1.11	120.54	141.08	38.43	True	no	0.0606246218164348	0.472375813390791	0.662489088415014	-0.411751191574356
919	Aragonite	2.875	1.9133	6	535.96	74.85	3.1769	2.7572	77.819	0.62	1.43	88.02	90.21	29.66	True	no	1.05605267424931	1.15590587855655	0.904970254021216	-0.099853204307236
920	Aragonite	1.125	1.1968	3	554.06	71.56	1.4313	1.4301	75.163	0.73	1.26	35.56	54.25	64.97	True	no	0.117783035656383	0.358583122208034	0.785998742402012	-0.24080008655165
921	Aragonite	1.25	1.2616	2	616	70.5	1.14	1.633	63.435	0.54	1.52	124.75	133.28	81.9	True	edge	0.22314355131421	0.131028262406404	1.09649122807018	0.0921152889078057
922	Aragonite	1.6875	1.4658	2	23.78	73.04	2.1605	2.1724	114.11	0.38	1.15	92.74	76.88	29.32	True	no	0.523248143764548	0.770339676389851	0.781069196945152	-0.247091532625303
923	Aragonite	7.9375	3.179	5	78.49	75.99	4.4202	1.9333	152.87	0.89	2.54	163.68	92.44	24.84	True	no	2.07159836421881	1.48618494393469	1.79573322474096	0.585413420284124
924	Aragonite	2.25	1.6926	4	126.72	74.39	2.5761	2.3165	75.927	1.12	2.71	148.01	57.63	22.5	True	no	0.810930216216329	0.946276627364412	0.873413299173169	-0.135346411148083
925	Aragonite	2.0625	1.6205	4	183.67	74.73	2.7212	2.8199	111.7	0.97	1.65	0.71	18.72	130.64	True	no	0.723918839226699	1.00107295948877	0.757937674555343	-0.27715412026207
926	Aragonite	2.5	1.7841	2	210.65	72.72	2.1988	1.5189	177.97	0.74	1.29	140.93	23.08	51.69	True	no	0.916290731874155	0.787911757004368	1.13698380935055	0.128378974869787
927	Aragonite	2.8125	1.8923	7	311.84	75.29	3.4329	3.291	121.18	1.2	2.89	61.84	52.33	107.21	True	no	1.03407376753054	1.23340538500964	0.819278161321332	-0.199331617479103
928	Aragonite	0.625	0.89206	2	374.5	71.4	1.1333	1.614	112.74	0.24	0.41	45.69	114.34	111.99	True	no	-0.470003629245736	0.125133730756766	0.551486808435542	-0.595137360002501
929	Aragonite	6.9375	2.9721	7	540.23	78.79	5.3323	3.219	74.923	1.22	2.8	43.93	37.34	50.14	True	no	1.93694147907255	1.67378266479972	1.30103332520676	0.263158814272837
930	Aragonite	1.625	1.4384	4	573.54	74.58	2.1598	2.2546	89.956	0.64	1.4	94.61	56.37	23.49	True	no	0.485507815781701	0.770015624816522	0.752384480044448	-0.284507809034822
931	Aragonite	0.9375	1.0925	3	34.93	73.47	1.6226	2.2057	127.93	0.5	0.94	145.6	120.73	44.06	True	no	-0.0645385211375712	0.484029800978828	0.577776408233699	-0.548568322116399
932	Aragonite	1.125	1.1968	3	55.5	72.78	1.3284	1.2319	90	1.02	1.36	78.77	38.52	60.38	True	no	0.117783035656383	0.283975210520454	0.846883468834688	-0.166192174864071
933	Aragonite	1.4375	1.3529	3	67.26	73.09	1.7765	1.7243	171.77	0.65	1.59	170.3	101.95	24.79	True	no	0.362905493689368	0.574645136478945	0.80917534477906	-0.211739642789576
934	Aragonite	4.5	2.3937	6	155.51	78.17	4.5825	3.665	124.52	1.9	3.63	154.19	83.48	15.65	True	no	1.50407739677627	1.52224470073172	0.981996726677578	-0.0181673039554488
935	Aragonite	0.625	0.89206	2	159.3	71.8	1.3866	2.416	156.58	0.46	0.46	145.72	83.79	14.83	True	no	-0.470003629245736	0.326854707526253	0.450742824174239	-0.796858336771989
936	Aragonite	0.6875	0.9356	2	317.18	72.73	1.0087	1.1624	50.31	0.9	1.38	50.17	62.35	106.49	True	no	-0.374693449441411	0.00866237307865259	0.681570338058888	-0.383355822520063
937	Aragonite	1.1875	1.2296	3	340.95	72.58	1.2791	1.0822	110.3	0.76	1.01	80.97	86.02	88.39	True	no	0.171850256926659	0.24615670562321	0.928387147212884	-0.0743064486965511
938	Aragonite	0.6875	0.9356	0	422.18	72.82	0.95343	1.0385	135	0.31	1.27	175.84	33.22	133.48	True	no	-0.374693449441411	-0.0476892703754406	0.721080729576372	-0.32700417906597
939	Aragonite	3.3125	2.0537	5	447.98	78.58	5.3473	6.7796	120.41	0.99	2.29	113.5	87.37	173.88	True	no	1.19770319131234	1.67659176062049	0.619471508985843	-0.47888856930815
940	Aragonite	4.5	2.3937	7	562.89	75.9	2.7318	1.3025	123.45	0.72	2.04	135.12	120.93	62.32	True	no	1.50407739677627	1.00496073258665	1.64726553920492	0.49911666418962
941	Aragonite	2.875	1.9133	4	579.07	75.76	2.3506	1.5094	120.66	0.76	2.14	86.99	48.07	27.39	True	no	1.05605267424931	0.854670614716617	1.22309197651663	0.201382059532697
942	Aragonite	1.3125	1.2927	5	591.76	73.48	1.5698	1.4746	44.44	0.67	1.54	61.06	99.81	48.86	True	no	0.271933715483642	0.450948222710576	0.836093769906994	-0.179014507226935
943	Aragonite	1.5	1.382	2	157.92	74.5	1.7899	1.6776	138.33	0.63	1.18	165.24	143.42	23.89	True	no	0.405465108108164	0.582159752370317	0.838035644449411	-0.176694644262153
944	Aragonite	1.4375	1.3529	2	167.43	74.65	1.4735	1.1863	132.01	0.78	1.02	113.03	22.04	36.05	True	no	0.362905493689368	0.387640523195612	0.975568374618256	-0.0247350295062439
945	Aragonite	0.625	0.89206	3	223.7	73.5	1.1746	1.7339	127.53	0.53	1.31	4.61	106.45	163.1	True	no	-0.470003629245736	0.160927664106282	0.53209603269198	-0.630931293352018
946	Aragonite	1.125	1.1968	5	296.33	74	1.3365	1.247	175.27	0.62	0.8	163.22	74.67	51.63	True	no	0.117783035656383	0.290054256596837	0.841750841750842	-0.172271220940453
947	Aragonite	0.6875	0.9356	5	303.27	73.18	1.0087	1.1624	140.31	0.39	0.97	161.67	71.45	46.42	True	no	-0.374693449441411	0.00866237307865259	0.681570338058888	-0.383355822520063
948	Aragonite	2.125	1.6449	5	306.56	76.15	1.9693	1.4333	87.837	0.79	2.06	8.16	91.02	136.58	True	no	0.75377180237638	0.677678149656014	1.07906362666937	0.0760936527203666
949	Aragonite	0.8125	1.0171	2	371.85	74.15	1.2261	1.4532	117.57	0.68	1.01	94.95	88.74	119.46	True	no	-0.207639364778244	0.203838400256204	0.662670255280972	-0.411477765034449
950	Aragonite	1.0625	1.1631	3	431.12	73.82	1.2348	1.1271	72.504	0.95	1.75	54.92	34.5	31.5	True	no	0.0606246218164348	0.210909013645867	0.860463232912213	-0.150284391829432
951	Aragonite	0.875	1.0555	2	435.79	74.07	1.2241	1.3451	120.76	0.8	2.53	73.69	19.18	3.81	True	no	-0.133531392624523	0.20220588009933	0.714810881463933	-0.335737272723852
952	Aragonite	1.5625	1.4105	5	587.92	75.32	1.7734	1.5809	96.166	0.6	1.48	10.2	58.17	60.15	True	no	0.44628710262842	0.57289860796377	0.881075899402278	-0.12661150533535
953	Aragonite	1.75	1.4927	4	615.29	73.86	1.3893	1.7324	16.174	0.83	1.71	7.63	61.27	56.38	True	edge	0.559615787935423	0.328800023172679	1.25962715036349	0.230815764762744
954	Aragonite	0.6875	0.9356	4	221	75.09	1.2185	1.6961	95.194	0.66	1.31	145.07	22	46.38	True	no	-0.374693449441411	0.197620594083124	0.564218301189988	-0.572314043524535
955	Aragonite	0.8125	1.0171	0	285.38	74.54	1.2443	1.4965	129.27	1.12	1.66	127.42	28.96	57.47	True	no	-0.207639364778244	0.218573122799448	0.652977577754561	-0.426212487577693
956	Aragonite	1.25	1.2616	4	321.75	75.95	1.4805	1.3772	75.663	0.8	1.64	71.25	81.07	114.32	True	no	0.22314355131421	0.392379868559509	0.844309354947653	-0.169236317245299
957	Aragonite	1.0625	1.1631	4	338.29	76.41	1.7415	2.242	71.712	0.29	0.58	97.25	81.56	96.18	True	no	0.0606246218164348	0.554746810823919	0.610106230261269	-0.494122189007484
958	Aragonite	0.875	1.0555	1	346.36	75.21	1.1973	1.2867	114.36	0.4	1.31	137.4	90.4	90.21	True	no	-0.133531392624523	0.180069021740661	0.730810991397311	-0.313600414365183
959	Aragonite	0.6875	0.9356	3	375.27	74.82	1.0087	1.1624	39.69	0.14	0.77	44.58	112.28	110.95	True	no	-0.374693449441411	0.00866237307865259	0.681570338058888	-0.383355822520063
960	Aragonite	3.125	1.9947	3	441.46	81.42	4.4825	5.0499	101.96	0.72	1.35	100.77	84	177.56	True	no	1.13943428318836	1.50018092649715	0.697155605131065	-0.360746643308786
961	Aragonite	1.125	1.1968	5	44.67	76.22	1.566	1.7121	117.63	0.58	1.21	62.51	34.95	74.22	True	no	0.117783035656383	0.448524597568611	0.718390804597701	-0.330741561912228
962	Aragonite	0.6875	0.9356	2	147.55	75.55	1.0418	1.24	45	0.06	0.33	150.88	84.16	16.22	True	no	-0.374693449441411	0.0409499863289542	0.659915530812056	-0.415643435770365
963	Aragonite	0.625	0.89206	4	299.6	75.2	1.1523	1.6684	49.065	0	0	103.73	43.13	80.68	True	no	-0.470003629245736	0.141759945037832	0.542393473921722	-0.611763574283567
964	Aragonite	1.3125	1.2927	3	326.19	76.67	1.3762	1.1332	10.625	0.55	0.95	68.51	73.41	115.06	True	no	0.271933715483642	0.319326077786243	0.953713123092574	-0.0473923623026007
965	Aragonite	1.0625	1.1631	3	331	76.06	1.3407	1.3287	98.588	1	1.46	80.41	66.6	94.77	True	no	0.0606246218164348	0.293191865625378	0.792496457074663	-0.232567243808944
966	Aragonite	0.8125	1.0171	1	335.77	76.15	1.1781	1.3416	78.69	0.18	0.32	100.29	73.91	89.53	True	no	-0.207639364778244	0.163902971269937	0.689669807316866	-0.371542336048181
967	Aragonite	3	1.9544	8	595.67	78.65	2.8537	2.132	61.728	1.09	2.19	110.23	128.2	71.15	True	no	1.09861228866811	1.04861639790242	1.05126677646564	0.0499958907656897
968	Aragonite	0.625	0.89206	4	33.1	76.2	1.026	1.3229	116.57	0.33	0.5	93.18	77	28.26	True	no	-0.470003629245736	0.0256677467485778	0.60916179337232	-0.495671375994313
969	Aragonite	2.1875	1.6689	5	38.6	78.11	2.0865	1.5631	152.7	0.77	1.53	50.83	38.5	73.6	True	no	0.782759339249632	0.73548802104947	1.0484064222382	0.0472713182001622
970	Aragonite	3.6875	2.1668	4	60.71	80.46	2.9596	1.8656	109	1.15	2.46	82.06	36.83	56.63	True	no	1.30494872166594	1.08505412406926	1.24594539802676	0.219894597596679
971	Aragonite	1.5625	1.4105	4	90.68	77.24	1.6023	1.2905	2.0006	0.72	1.18	171.08	101.77	23.56	True	no	0.44628710262842	0.471440097031697	0.975160706484429	-0.0251529944032777
972	Aragonite	2.6875	1.8498	3	212.3	77.51	2.4615	1.7707	6.9768	0.7	1.03	157.78	20.23	40.05	True	no	0.988611393453781	0.900770920216118	1.09181393459273	0.087840473237663
973	Aragonite	0.625	0.89206	1	293	76.4	1.1833	1.7594	30.376	0.35	0.35	94.02	128.39	30.69	True	no	-0.470003629245736	0.168307145408376	0.528183892504014	-0.638310774654112
974	Aragonite	0.9375	1.0925	4	317.2	76.73	1.676	2.3533	136.18	0.87	1.71	5.09	90.14	133.11	True	no	-0.0645385211375712	0.516410002059891	0.55936754176611	-0.580948523197462
975	Aragonite	0.875	1.0555	3	344.93	78.14	1.378	1.7043	108.1	0.34	0.9	82.9	90.92	100.14	True	no	-0.133531392624523	0.320633172591467	0.634978229317852	-0.454164565215989
976	Aragonite	2.1875	1.6689	5	433.49	78.54	1.8264	1.1976	76.371	0.49	0.88	140.99	147.18	40.15	True	no	0.782759339249632	0.602346816233449	1.19771134472186	0.180412523016184
977	Aragonite	3.25	2.0342	3	456.17	83.06	4.4618	4.811	114.19	0.96	2.35	119.45	85.57	170.69	True	no	1.17865499634165	1.49555227205641	0.728405576224842	-0.316897275714766
978	Aragonite	0.625	0.89206	3	515	77.1	1.1615	1.6954	110.5	0.42	1.36	118.11	141.57	34.96	True	no	-0.470003629245736	0.149712273228327	0.538097287989668	-0.619715902474062
979	Aragonite	2.25	1.6926	6	556.39	77.86	1.8477	1.1917	72.971	0.9	2.29	33.68	54.37	70.96	True	no	0.810930216216329	0.61394162237897	1.21773015099854	0.196988593837359
980	Aragonite	3.375	2.073	7	571.44	80.04	2.8488	1.8886	125.48	0.92	1.94	171.99	158.79	65.29	True	no	1.21639532432449	1.04689785298143	1.18470935130581	0.169497471343062
981	Aragonite	3.6875	2.1668	7	590.34	83.1	3.2322	2.2251	76.346	0.85	1.55	8.07	60.43	60.52	True	no	1.30494872166594	1.17316301993241	1.14086380793268	0.131785701733532
982	Aragonite	6.5	2.8768	3	615.54	82.48	3.5911	3.1164	88.323	0.74	2.07	109.43	130.56	74.5	True	edge	1.87180217690159	1.27845856225248	1.81003035281669	0.593343614649109
983	Aragonite	3.8125	2.2032	4	203.85	80.2	2.7174	1.5212	143.7	0.85	1.6	170.91	142.89	31.37	True	no	1.33828514193353	0.999675540808086	1.40299551041437	0.338609601125444
984	Aragonite	0.6875	0.9356	3	309.82	78.27	1.2193	1.6984	87.536	0.53	0.95	127.82	55.9	65.07	True	no	-0.374693449441411	0.198276923584082	0.563848109571065	-0.572970373025493
985	Aragonite	1.4375	1.3529	3	341.52	78.52	1.5724	1.3508	87.23	0.79	1.67	34.58	96.31	95.41	True	no	0.362905493689368	0.452603114565568	0.914207580768252	-0.0896976208761997
986	Aragonite	0.8125	1.0171	1	352.08	77.54	1.0829	1.1336	30.595	0.79	1.06	138.48	54.51	102.21	True	no	-0.207639364778244	0.0796426276521967	0.750300120048019	-0.287281992430441
987	Aragonite	0.75	0.97721	3	359	77.5	1.1435	1.3693	90	0.18	0.36	131.64	68.8	119.98	True	no	-0.287682072451781	0.134093734480699	0.655881066899869	-0.42177580693248
988	Aragonite	0.625	0.89206	3	362	77.4	0.9568	1.1504	154.33	0.34	0.44	87.39	103.73	110.54	True	no	-0.470003629245736	-0.0441608957857698	0.65321906354515	-0.425842733459966
989	Aragonite	1.25	1.2616	3	545.95	78.75	1.9212	2.3192	61.336	0.79	1.42	42.64	40.34	49.45	True	no	0.22314355131421	0.652949990808532	0.650635019779305	-0.429806439494323
990	Aragonite	1.0625	1.1631	2	612.53	78.47	1.5944	1.8791	69.769	0.95	1.01	68.32	107.5	51.51	True	no	0.0606246218164348	0.466497489916448	0.666394882087306	-0.405872868100013
991	Aragonite	1.625	1.4384	5	223.65	80.5	1.997	1.9274	78.191	0.92	1.16	139.31	19.48	61.84	True	no	0.485507815781701	0.691646054433678	0.813720580871307	-0.206138238651977
992	Aragonite	1	1.1284	2	376.69	78.69	1.3175	1.3632	135	0.2	1.56	144.61	56.9	110.23	True	no	0	0.27573600143338	0.759013282732448	-0.27573600143338
993	Aragonite	1.5	1.382	1	422.25	79.13	1.5531	1.263	146.85	0.55	0.89	128.62	86.03	144.53	True	no	0.405465108108164	0.440252933593828	0.965810314854163	-0.0347878254856639
994	Aragonite	0.6875	0.9356	2	428.36	78.36	1.1468	1.5025	120.29	0.37	1.29	106.76	133.93	135.43	True	no	-0.374693449441411	0.136975455027078	0.599494244855249	-0.511668904468488
995	Aragonite	3.3125	2.0537	5	449.51	86.28	4.9506	5.811	116.7	1.12	2.82	101.1	149.96	165.26	True	no	1.19770319131234	1.59950878135622	0.669110814850725	-0.401805590043875
996	Aragonite	0.625	0.89206	5	481.7	78.9	1.3278	2.2157	101.44	0.63	0.86	111.99	31.24	0.42	True	no	-0.470003629245736	0.283523437302922	0.470703419189637	-0.753527066548658
997	Aragonite	7.0625	2.9987	10	488.69	93.3	7.8162	6.794	106.32	1.23	3.07	111.64	95.5	1.26	True	no	1.95479909647256	2.05619850294944	0.903572068268468	-0.101399406476877
998	Aragonite	1.9375	1.5706	4	519.68	80.03	1.96	1.5572	84.614	0.9	2.02	86.35	84.75	23.04	True	no	0.661398482245365	0.672944473242426	0.988520408163265	-0.0115459909970608
999	Aragonite	8.4375	3.2776	6	552.56	88.2	4.6203	1.9871	98.487	1.25	2.94	37.5	39.39	55.99	True	no	2.13268605619865	1.53045963805039	1.82618011817414	0.602226418148256
1000	Aragonite	3.625	2.1484	7	579.5	82.83	2.9368	1.8687	132.04	1.58	2.71	113.64	107.26	22.1	True	no	1.28785428830664	1.07732055320049	1.23433669299918	0.210533735106151
1001	Aragonite	2.5625	1.8063	4	599.37	83.22	2.478	1.882	59.661	1.22	2.95	10.4	60.58	60.1	True	no	0.940983344464527	0.907451783206951	1.03410008071025	0.0335315612575757
1002	Aragonite	1.25	1.2616	2	603.45	78.9	1.5662	1.5412	66.602	0.84	1.31	61.2	101.48	48.73	True	no	0.22314355131421	0.4486523033347	0.798110075341591	-0.225508752020491
1003	Aragonite	2.25	1.6926	6	35.75	81.75	2.3856	1.9866	151.27	0.94	2.21	104.13	69.12	76.4	True	no	0.810930216216329	0.869450665028337	0.943158953722334	-0.0585204488120082
1004	Aragonite	0.8125	1.0171	4	48.92	79.77	1.5485	2.3179	135.69	0.5	0.93	39.74	26.28	85.3	True	no	-0.207639364778244	0.43728672043112	0.524701323861802	-0.644926085209365
1005	Aragonite	1.125	1.1968	4	123.83	80.67	1.4178	1.4034	73.586	0.44	1.07	58.01	47.19	62.65	True	no	0.117783035656383	0.34910637443878	0.793482860770207	-0.231323338782397
1006	Aragonite	8.5625	3.3018	9	131.06	85.99	3.905	1.3987	93.686	0.95	2.25	97.12	72.83	108.64	True	no	2.14739220358834	1.36225778329165	2.19270166453265	0.785134420296695
1007	Aragonite	4.875	2.4914	5	149.1	81.72	3.3644	1.8236	165.93	0.98	1.92	117.33	25.23	38.31	True	no	1.58412010444981	1.21324964110615	1.44899536321484	0.370870463343665
1008	Aragonite	1.4375	1.3529	2	219.61	80.3	1.4983	1.2266	34.099	0.55	1.16	32.66	55.85	159.53	True	no	0.362905493689368	0.404331132066961	0.959420676767003	-0.041425638377593
1009	Aragonite	0.75	0.97721	2	227.92	78.92	1.406	2.0702	17.993	1.04	1.48	144.53	18.03	56.08	True	no	-0.287682072451781	0.340748793388473	0.533428165007112	-0.628430865840254
1010	Aragonite	1.75	1.4927	5	301.43	82.04	2.9106	3.802	115.29	1.44	2.78	1.17	95.68	128.95	True	no	0.559615787935423	1.06835924549709	0.601250601250601	-0.508743457561666
1011	Aragonite	1.9375	1.5706	4	304.61	82.55	2.7024	2.9603	112.92	1	1.66	55.15	58.2	116.25	True	no	0.661398482245365	0.994140267071399	0.716955298993487	-0.332741784826034
1012	Aragonite	1.6875	1.4658	4	427.48	81.48	2.0565	1.9684	139.96	0.7	1.31	133.37	90	151.28	True	no	0.523248143764548	0.721005508688342	0.820568927789934	-0.197757364923794
1013	Aragonite	0.875	1.0555	2	498.64	79.93	1.3577	1.6545	47.928	0.5	0.94	66.47	90.28	12.6	True	no	-0.133531392624523	0.305792091624098	0.644472269278928	-0.439323484248621
1014	Aragonite	0.9375	1.0925	4	503.33	81	1.9156	3.0743	68.523	0.99	1.92	99.21	100.45	28.05	True	no	-0.0645385211375712	0.650030889486317	0.489402798078931	-0.714569410623888
1015	Aragonite	0.9375	1.0925	2	597.8	80.53	1.3649	1.5608	78.042	1.1	2.44	61.47	99.74	49.5	True	no	-0.0645385211375712	0.311081165880013	0.686863506483992	-0.375619687017584
1016	Aragonite	1.625	1.4384	7	43.73	83.65	2.6797	3.4705	111.38	0.56	1.09	144.02	122.31	42.11	True	no	0.485507815781701	0.985704847958475	0.606411165428966	-0.500197032176774
1017	Aragonite	4.125	2.2917	7	49.08	84.76	3.4577	2.2764	135.81	0.95	2.5	144.02	126.12	31.23	True	no	1.41706601978664	1.24060362814772	1.19298955953379	0.176462391638922
1018	Aragonite	2.625	1.8282	4	78.36	83.17	3.8179	4.3612	142.06	0.87	1.45	136.3	46.63	35.64	True	no	0.965080896043587	1.33970053323713	0.68755074779329	-0.374619637193544
1019	Aragonite	3.375	2.073	3	94.24	82.31	2.5084	1.4643	156.66	0.75	1.77	164.12	92.35	27.31	True	no	1.21639532432449	0.919645099686729	1.34547918992186	0.296750224637764
1020	Aragonite	2	1.5958	4	109.16	82.47	2.2947	2.0678	65.616	0.64	0.99	101.24	64	100.78	True	no	0.693147180559945	0.830602116013793	0.871573626182072	-0.137454935453848
1021	Aragonite	1.6875	1.4658	4	229.52	82.26	1.9329	1.7389	46.736	1.12	2.02	133.28	25.05	65.95	True	no	0.523248143764548	0.659021465830569	0.873040509079621	-0.135773322066022
1022	Aragonite	1.625	1.4384	5	324.65	81.77	1.772	1.5177	112.95	0.87	1.44	18.21	92.16	116.73	True	no	0.485507815781701	0.572108852182889	0.917042889390519	-0.0866010364011884
1023	Aragonite	1.25	1.2616	3	329.3	81.65	1.8022	2.0407	42.985	0.77	1.69	20.68	96.2	119.73	True	no	0.22314355131421	0.5890081408188	0.693596715125957	-0.36586458950459
1024	Aragonite	0.8125	1.0171	1	365.15	81	1.2166	1.4306	123.35	0.63	0.84	137.08	83.42	111.4	True	no	-0.207639364778244	0.196060082904468	0.667844813414434	-0.403699447682712
1025	Aragonite	4.125	2.2917	6	513.42	84.85	3.1035	1.8339	72.581	0.92	2.33	56.78	36.36	39.93	True	no	1.41706601978664	1.13253050687157	1.3291445142581	0.284535512915074
1026	Aragonite	2.5625	1.8063	5	533.76	84.39	3.0709	2.8903	100.7	1.03	1.86	119.68	134.02	39.51	True	no	0.940983344464527	1.12197067824534	0.834445927903872	-0.180987333780818
1027	Aragonite	5.25	2.5854	6	546.24	89.17	4.6603	3.249	86.433	0.63	2.23	48.52	48.52	45.74	True	no	1.65822807660353	1.5390798237478	1.12653691822415	0.119148252855728
1028	Aragonite	1.5625	1.4105	5	586	81.72	2.0113	2.0335	67.302	1.17	2.6	61.69	98.68	50.48	True	no	0.44628710262842	0.698781279177038	0.776860736836872	-0.252494176548619
1029	Aragonite	2.4375	1.7617	4	55.64	83.41	2.0435	1.3456	154.89	1.28	1.94	63.96	32.67	70.65	True	no	0.890972923889865	0.714664024022195	1.19280645950575	0.17630889986767
1030	Aragonite	3.5625	2.1298	6	86.54	83.96	2.546	1.4291	158.88	0.77	1.57	144.25	55.96	29.88	True	no	1.27046254559477	0.934523500135215	1.39925373134328	0.335939045459554
