Nr.,Phase,Area,d,l,Xcg,Ycg,Major,Aspect_ratio,Slope,GOS,MOS,Mean_E1,Mean_E2,Mean_E3,In_current_dataset,Border_grain,Log_Area,Log_Major,Minor,Log_Minor
611,Aragonite,1.08,1.1726,3,74.92,99.33,1.3054,1.2393,124.72,0.29,0.96,21.4,117.08,78.08,True,no,0.0769610411361284,0.26650950721898,0.827332618354527,-0.189548466082852
612,Aragonite,1.26,1.2666,4,108,100.71,1.5316,1.4623,125.43,0.83,1.39,7.59,60.36,60.05,True,no,0.231111720963387,0.426312940621002,0.822669104204753,-0.195201219657616
613,Aragonite,6.48,2.8724,7,155.36,103.29,3.2489,1.2794,52.93,0.9,2.31,164.08,92.74,89.01,True,no,1.86872051036418,1.17831647751215,1.99452122256764,0.690404032852033
614,Aragonite,1.08,1.1726,3,188.33,99.92,1.8797,2.5696,54.736,0.53,0.76,109.46,141.88,62.36,True,no,0.0769610411361284,0.631112189640413,0.574559770176092,-0.554151148504284
615,Aragonite,2.16,1.6584,6,227.46,100.33,1.8236,1.2092,90.985,0.56,1.32,160.41,23.63,41.7,True,no,0.770108221696074,0.600812569357149,1.18447027856986,0.169295652338924
616,Aragonite,14.4,4.2819,8,273.04,104.65,5.3685,1.5719,0.5878,2.21,4.81,52.06,133.91,26.54,True,no,2.66722820658195,1.68054853989205,2.68231349538977,0.986679666689902
617,Aragonite,3.6,2.1409,3,290.98,101.75,2.3215,1.1758,134.64,0.71,1.35,55.27,144.05,40.54,True,no,1.28093384546206,0.842213528477839,1.55072151626104,0.438720316984225
618,Aragonite,1.17,1.2205,4,28.08,100.92,1.4932,1.4967,112.77,0.36,0.8,171.44,83.21,123.13,True,no,0.157003748809665,0.400921468058292,0.783552102866327,-0.243917719248627
619,Aragonite,3.24,2.0311,5,57.92,103.28,2.4396,1.4427,97.718,0.77,1.62,86.36,105.71,150.88,True,no,1.17557332980424,0.891834091440164,1.32808657156911,0.283739238364074
620,Aragonite,3.42,2.0867,5,79.84,103.84,3.2043,2.3579,66.521,0.91,2.21,78.94,103.2,44.54,True,no,1.22964055107451,1.16449365778162,1.06731579440127,0.0651468932928913
621,Aragonite,1.17,1.2205,4,86,100.46,1.3805,1.2793,8.23,0.59,1.3,145.04,134.43,80.89,True,no,0.157003748809665,0.322445752388072,0.847519014849692,-0.165442003578407
622,Aragonite,3.33,2.0591,6,89.97,102.81,2.801,1.8505,73.501,0.72,1.38,50.86,49.84,175.35,True,no,1.20297230399235,1.02997649627797,1.1888611210282,0.172995807714381
623,Aragonite,1.8,1.5139,3,141.85,100.95,1.7332,1.3108,40.415,0.83,1.26,100.07,87.1,56.15,True,no,0.587786664902119,0.549969410883617,1.03854142626356,0.0378172540185016
624,Aragonite,1.17,1.2205,4,145.46,101.46,1.7425,2.0383,45,1.12,1.65,156.69,119.47,68.65,True,no,0.157003748809665,0.555320863652542,0.671449067431851,-0.398317114842877
625,Aragonite,5.49,2.6439,4,148.05,103.93,3.6277,1.8827,50.052,0.92,2.61,156.01,116.16,71.08,True,no,1.70292825552144,1.28859883864644,1.51335556964468,0.414329416875002
626,Aragonite,0.9,1.0705,4,313.2,101.1,1.6659,2.4218,129.03,0.28,0.99,96.63,136.48,175.74,True,no,-0.105360515657826,0.510365517933534,0.540248514316586,-0.61572603359136
627,Aragonite,5.22,2.578,4,39.48,103.62,2.8403,1.2138,3.4053,0.88,2.01,143.68,80.67,86.72,True,no,1.65249740189455,1.04390968039707,1.83783403161638,0.608587721497473
628,Aragonite,3.06,1.9739,5,134.53,104.74,3.0152,2.3334,83.071,0.57,1.26,59.08,154.44,10.1,True,no,1.11841491596429,1.10366616297079,1.01485805253383,0.0147487529935008
629,Aragonite,5.85,2.7292,7,188.17,105.48,3.5419,1.6842,36.088,0.94,1.9,66.01,75.51,115.25,True,no,1.76644166124377,1.26466330632517,1.65165589090601,0.5017783549186
630,Aragonite,2.52,1.7912,5,222.79,102.89,2.2497,1.5774,83.545,0.44,0.77,173.91,55.86,80.23,True,no,0.924258901523332,0.810796873993316,1.1201493532471,0.113462027530016
631,Aragonite,3.78,2.1938,4,241.71,106.48,2.3269,1.125,53.093,0.91,2.08,151.24,25.85,53.29,True,no,1.3297240096315,0.844536909610765,1.6244789204521,0.485187100020732
632,Aragonite,2.43,1.759,6,252.85,103.67,3.0573,3.021,131.54,1.04,2.38,179.29,126.93,3.3,True,no,0.887891257352457,1.11753217352062,0.794818957904033,-0.229640916168163
633,Aragonite,1.98,1.5878,4,68.09,103.86,2.1261,1.7931,99.74,0.96,2,21.68,116.81,75.56,True,no,0.683096844706444,0.754289315502183,0.931282630167913,-0.0711924707957392
634,Aragonite,9.27,3.4355,6,100.81,107.47,4.0607,1.3971,25.309,0.88,1.93,97.49,156.08,102.5,True,no,2.22678337957776,1.40135537254519,2.28285763538306,0.825428007032569
635,Aragonite,2.34,1.7261,3,120.58,104.12,2.2981,1.7726,50.488,0.54,1.57,84.62,145.29,18.87,True,no,0.85015092936961,0.832082694580723,1.01823245289587,0.0180682347888869
636,Aragonite,1.98,1.5878,3,138.14,104.18,2.2078,1.9335,94.627,0.75,1.38,156.77,120.87,70.41,True,no,0.683096844706444,0.791996544602114,0.89682036416342,-0.108899699895671
637,Aragonite,0.9,1.0705,3,180.8,102,1.2039,1.2649,90,0.26,0.42,28.33,93.02,137.04,True,no,-0.105360515657826,0.185566286958844,0.74757039621231,-0.29092680261667
638,Aragonite,0.9,1.0705,2,215,102.5,1.3679,1.633,63.435,0.26,0.8,168.82,53.37,81.73,True,no,-0.105360515657826,0.313276717113261,0.657942832078368,-0.418637232771088
639,Aragonite,1.71,1.4755,5,218.37,102.84,1.5855,1.1546,68.26,0.37,1.24,33.5,110.15,155.34,True,no,0.536493370514568,0.460899814996265,1.07852412488174,0.0755935555183035
640,Aragonite,9.63,3.5016,5,341.34,109.17,6.6495,3.6062,46.291,0.73,2.27,66.49,112.27,89.68,True,no,2.26488322581003,1.89454166387108,1.44822919016467,0.370341561938953
641,Aragonite,2.07,1.6235,2,22.87,103.96,1.8238,1.262,171.86,0.94,1.54,156.72,110.91,135.11,True,no,0.727548607277278,0.600922236517428,1.13499287202544,0.126626370759849
642,Aragonite,1.53,1.3957,5,64.71,104.65,1.703,1.4888,84.557,0.56,1.03,142.19,89.49,120.74,True,no,0.425267735404344,0.532391401680551,0.8984145625367,-0.107123666276207
643,Aragonite,3.15,2.0027,4,84.63,105.26,2.1637,1.1673,90.644,1.05,1.86,32.54,56.46,54.55,True,no,1.14740245283754,0.771819719211247,1.45583953413135,0.375582733626295
644,Aragonite,2.25,1.6926,4,95.24,104.16,2.0173,1.4205,35.864,0.45,1.28,2.16,9.99,130.51,True,no,0.810930216216329,0.701759983658168,1.11535220344024,0.109170232558161
645,Aragonite,1.26,1.2666,5,111,104.21,1.8186,2.0616,80.156,0.4,0.68,68.25,29.51,0.57,True,no,0.231111720963387,0.598066974309675,0.69284064665127,-0.366955253346289
646,Aragonite,0.99,1.1227,3,131.27,103.73,1.4543,1.6779,99.992,0.3,0.74,48.72,72.39,147.91,True,no,-0.0100503358535015,0.374524685201527,0.680739874853882,-0.384575021055029
647,Aragonite,1.62,1.4362,4,166,103.28,1.9075,1.7641,162.42,0.36,0.89,118.6,57.12,76.79,True,no,0.482426149244293,0.645793484176475,0.849279161205767,-0.163367334932182
648,Aragonite,1.53,1.3957,4,195.18,105.53,2.3518,2.8393,89.436,0.49,1.55,134.06,125.39,92.71,True,no,0.425267735404344,0.855180992407178,0.650565524279275,-0.429913257002834
649,Aragonite,3.78,2.1938,5,233.02,107.71,3.7307,2.8919,77.446,0.63,1.01,39.06,50.42,151.45,True,no,1.3297240096315,1.31659588360869,1.01321467821052,0.013128126022804
650,Aragonite,10.17,3.5985,8,311.39,109.3,4.0619,1.2742,106.24,1,2.12,120.06,96.49,120.11,True,no,2.31944221006047,1.40165084444058,2.50375440064994,0.917791365619888
651,Aragonite,0.9,1.0705,4,316.8,103.6,1.1914,1.2387,35.783,0.7,1.53,121.18,100.47,108.68,True,no,-0.105360515657826,0.17512908621245,0.75541379889206,-0.280489601870276
652,Aragonite,21.6,5.2442,8,7.23,109.86,4.9163,1.7577,30.678,1,2.22,106.01,78.82,70.63,True,edge,3.07269331469012,1.59255621506558,4.39354799340968,1.48013709962454
653,Aragonite,16.2,4.5416,15,22.18,111.51,6.9288,2.3275,30.891,1.65,4.14,24.56,114.57,46.44,True,no,2.78501124223834,1.9356866380347,2.33806719778317,0.84932460420364
654,Aragonite,0.9,1.0705,3,30.6,105.1,1.9805,3.4229,96.021,0.31,0.98,159.93,109.8,136.21,True,no,-0.105360515657826,0.683349338079834,0.454430699318354,-0.78870985373766
655,Aragonite,1.26,1.2666,2,74.93,105.64,1.4966,1.3961,50.096,0.2,0.46,91.71,110.82,108.4,True,no,0.231111720963387,0.403195868664121,0.841908325537886,-0.172084147700734
656,Aragonite,4.59,2.4175,4,176.49,108.41,4.3512,3.2396,130.81,0.96,1.84,85.36,5.12,50.87,True,no,1.52388002407245,1.47045166912661,1.05488141202427,0.0534283549458398
657,Aragonite,1.08,1.1726,2,197.92,105.17,1.5056,1.6485,80.583,0.37,0.7,62.34,83.73,115.54,True,no,0.0769610411361284,0.409191489848978,0.717321997874601,-0.33223044871285
658,Aragonite,1.62,1.4362,4,230,105.44,1.797,1.5655,77.992,0.57,0.88,10.55,109.9,160.62,True,no,0.482426149244293,0.586118607801422,0.901502504173623,-0.103692458557129
659,Aragonite,2.52,1.7912,5,245.96,104.75,2.6061,2.1168,179.63,0.42,0.97,39.64,50.6,152.8,True,no,0.924258901523332,0.957854850951848,0.96696212731668,-0.0335959494285155
660,Aragonite,1.71,1.4755,4,251.47,106.16,1.9478,1.7426,92.67,0.86,1.53,175.74,63.41,3.15,True,no,0.536493370514568,0.666700530544962,0.877913543484957,-0.130207160030393
661,Aragonite,0.9,1.0705,4,284,104.2,1.2039,1.2649,90,0.58,0.98,18.84,87.68,21.76,True,no,-0.105360515657826,0.185566286958844,0.74757039621231,-0.29092680261667
662,Aragonite,0.99,1.1227,4,286.64,104.64,1.3108,1.3631,64.587,0.45,0.91,160.58,148.01,135.66,True,no,-0.0100503358535015,0.270637637842522,0.755263960939884,-0.280687973696024
663,Aragonite,1.35,1.3111,4,61.47,106.67,1.3473,1.0561,119.52,0.96,1.91,119.05,49.1,142.32,True,no,0.300104592450338,0.298102589779665,1.00200400801603,0.00200200267067319
664,Aragonite,0.9,1.0705,4,108.5,105.6,1.36,1.614,112.74,0.37,0.63,69.93,145.93,1.58,True,no,-0.105360515657826,0.307484699747961,0.661764705882353,-0.412845215405787
665,Aragonite,0.99,1.1227,4,126.64,104.91,1.3364,1.4169,164.93,0.25,1.12,128.39,50.04,25.63,True,no,-0.0100503358535015,0.289979431500464,0.740796168811733,-0.300029767353966
666,Aragonite,1.26,1.2666,4,161.21,105.36,1.9165,2.2895,27.311,0.66,0.89,111.42,91.97,83.8,True,no,0.231111720963387,0.650500605838473,0.657448473780329,-0.419388884875086
667,Aragonite,6.48,2.8724,7,206,109.08,3.754,1.708,46.294,0.75,2.43,122.69,108.36,81.62,True,no,1.86872051036418,1.32282193816432,1.72615876398508,0.545898572199866
668,Aragonite,1.17,1.2205,3,212.92,105.54,1.2995,1.1336,149.41,0.51,0.74,94.46,68.53,119.99,True,no,0.157003748809665,0.261979575099408,0.900346287033474,-0.104975826289743
669,Aragonite,2.34,1.7261,4,225.88,107.04,2.3004,1.7761,56.335,0.88,1.87,32.85,48.25,157.85,True,no,0.85015092936961,0.833083020857462,1.01721439749609,0.017067908512148
670,Aragonite,1.17,1.2205,4,16.85,106.46,1.3152,1.1611,103.78,0.58,1.15,99.56,140.1,97.3,True,no,0.157003748809665,0.273988745319778,0.889598540145985,-0.116984996510114
671,Aragonite,6.84,2.9511,7,117.87,112.79,5.9861,4.1145,48.196,1.59,2.78,89.83,146.7,25.08,True,no,1.92278773163446,1.78944011493748,1.14264713252368,0.133347616696981
672,Aragonite,2.34,1.7261,5,130.23,108.62,2.1031,1.4846,85.394,0.46,0.68,13.57,126.6,141.58,True,no,0.85015092936961,0.743412446707495,1.11264324093006,0.106738482662115
673,Aragonite,1.89,1.5513,5,215.48,107.43,2.2848,2.1693,33.681,0.65,0.99,153.42,24.18,48.7,True,no,0.636576829071551,0.826278493163128,0.827205882352941,-0.189701664091577
674,Aragonite,2.43,1.759,4,218.44,108.81,2.4021,1.8649,36.103,0.45,0.69,35.39,49.05,155.81,True,no,0.887891257352457,0.876343354764561,1.01161483701761,0.0115479025878964
675,Aragonite,1.17,1.2205,3,293.85,106.46,1.3152,1.1611,103.78,0.58,1.45,1.13,123.21,41.82,True,no,0.157003748809665,0.273988745319778,0.889598540145985,-0.116984996510114
676,Aragonite,6.21,2.8119,7,90.38,111.99,4.0797,2.105,65.144,0.71,1.78,61.58,61.73,30.41,True,no,1.82616089594539,1.40602345630089,1.52217074784911,0.420137439644502
677,Aragonite,5.22,2.578,5,166.16,108.71,3.2282,1.5679,169.08,1.6,3.16,174.92,97.62,87.6,True,no,1.65249740189455,1.17192470635704,1.61700018586209,0.480572695537505
678,Aragonite,1.26,1.2666,4,190.64,108.07,1.4145,1.2472,161.57,0.72,1.5,126.52,150.61,25.97,True,no,0.231111720963387,0.346776111759485,0.890774125132556,-0.115664390796098
679,Aragonite,1.98,1.5878,5,287,107.77,2.3834,2.2533,172.32,0.4,0.73,172.89,70.81,173.25,True,no,0.683096844706444,0.868528039674569,0.830745993119074,-0.185431194968125
680,Aragonite,1.98,1.5878,2,0.82,108.73,1.4631,1.6984,92.464,0.41,0.71,166.12,101.88,72.46,True,edge,0.683096844706444,0.38055747240198,1.35329095755587,0.302539372304464
681,Aragonite,4.05,2.2708,4,43.93,110.09,2.3659,1.0855,10.311,0.57,1.24,34.35,71.13,71.53,True,no,1.39871688111845,0.861158499236106,1.71182213956634,0.537558381882342
682,Aragonite,1.44,1.3541,5,66.75,108.81,1.4112,1.0861,157.85,0.68,1.81,31.51,58.02,51.66,True,no,0.364643113587909,0.34444040627039,1.02040816326531,0.0202027073175195
683,Aragonite,1.17,1.2205,5,70.85,109.23,1.448,1.4076,13.934,1,1.34,77.29,103.61,43.18,True,no,0.157003748809665,0.370183293963525,0.808011049723757,-0.21317954515386
684,Aragonite,9.81,3.5342,8,123.77,115.47,5.2837,2.2351,49.225,0.86,2.1,83.61,166.13,50.01,True,no,2.28340227357727,1.66462660987798,1.85665348146185,0.618775663699289
685,Aragonite,1.26,1.2666,4,156.36,109.36,1.5562,1.5096,94.921,0.71,1.75,175.4,97.24,89.26,True,no,0.231111720963387,0.442246952200693,0.809664567536306,-0.211135231237306
686,Aragonite,2.7,1.8541,2,334.63,110.03,2.3184,1.5636,81.863,0.69,2.16,170.82,95.36,111.58,True,no,0.993251773010283,0.840877292584281,1.16459627329193,0.152374480426003
687,Aragonite,4.32,2.3453,7,58.44,113,3.0257,1.6644,108,0.58,1.53,111.84,43.98,81.53,True,no,1.46325540225602,1.10714246967148,1.427768780778,0.356112932584534
688,Aragonite,1.44,1.3541,5,63.38,111.31,1.8832,1.9343,86.625,0.39,1.33,39.95,146.2,124.47,True,no,0.364643113587909,0.632972457523875,0.764655904842821,-0.268329343935966
689,Aragonite,7.47,3.084,7,80.96,112.66,3.386,1.2054,3.5266,1.13,2.28,175.48,53.68,106.43,True,no,2.01089499914473,1.21964928371094,2.20614294152392,0.791245715433782
690,Aragonite,3.33,2.0591,6,108.51,111.54,2.6037,1.5989,57.499,0.74,1.79,8,118.56,26.83,True,no,1.20297230399235,0.956933510336172,1.27894918769443,0.246038793656181
691,Aragonite,1.71,1.4755,3,138.79,109.63,1.5664,1.127,145.6,0.57,1.42,130.02,62.53,66.71,True,no,0.536493370514568,0.448779992794109,1.09167517875383,0.0877133777204595
692,Aragonite,11.34,3.7998,9,140.44,116.09,6.1822,2.6471,44.75,1.07,3.37,26.08,44.14,16.33,True,no,2.42833629829961,1.82167419517626,1.83429846980039,0.606662103123348
693,Aragonite,1.44,1.3541,5,159.88,110.94,2.2609,2.7879,105.78,0.39,0.66,164.03,95.65,87.73,True,no,0.364643113587909,0.815762964100133,0.636914503073997,-0.451119850512224
694,Aragonite,6.03,2.7709,7,196.73,112.45,3.2873,1.4075,8.4294,0.69,1.68,177.37,73.09,58.13,True,no,1.79674701073909,1.19006655915137,1.8343321266693,0.606680451587727
695,Aragonite,4.68,2.4411,4,245.15,110.88,3.4517,1.9995,4.0031,1.22,2.45,42.12,50.69,151.41,True,no,1.54329810992956,1.23886686330326,1.35585363733812,0.304431246626299
696,Aragonite,39.87,7.1249,16,261.77,117.74,14.355,4.0594,169.03,2.39,4.82,136.08,147.1,149,True,no,3.68562416139326,2.66409831357303,2.77742946708464,1.02152584782024
697,Aragonite,4.41,2.3696,6,284.49,111.63,3.4978,2.1789,173.38,0.71,1.34,31.58,171.1,40.5,True,no,1.48387468945875,1.25213419943295,1.26079249814169,0.231740490025801
698,Aragonite,14.4,4.2819,9,348.79,122.82,7.6763,3.2139,81.277,1.97,4.41,169.73,95.3,109.98,True,no,2.66722820658195,2.03813766023739,1.87590375571564,0.629090546344562
699,Aragonite,1.53,1.3957,3,17.88,113.35,3.3096,5.6229,105.77,0.87,1.27,160.19,112.83,136.42,True,no,0.425267735404344,1.19682733616506,0.462291515591008,-0.771559600760721
700,Aragonite,1.08,1.1726,3,112.58,110.67,1.6593,2.0023,65.694,0.29,0.64,54.02,32.78,17.79,True,no,0.0769610411361284,0.506395826686605,0.650876875790996,-0.429434785550477
701,Aragonite,3.06,1.9739,6,150.59,112.62,2.4965,1.5996,47.089,0.89,2.21,99.36,94.33,81.21,True,no,1.11841491596429,0.914889750958527,1.22571600240336,0.203525165005762
702,Aragonite,2.07,1.6235,6,182.57,112.17,2.4535,2.284,115.87,0.94,2.26,136.73,119.17,2.86,True,no,0.727548607277278,0.897515576547821,0.843692683920929,-0.169966969270543
703,Aragonite,2.7,1.8541,6,188.57,112.13,1.9896,1.1515,152.13,0.73,1.67,134.42,127.2,91.07,True,no,0.993251773010283,0.687933613507058,1.35705669481303,0.305318159503226
704,Aragonite,9.45,3.4687,10,220.58,113.57,6.4316,3.4379,14.293,0.79,2.16,154.88,24.44,46.03,True,no,2.24601474150565,1.86122334088812,1.46930779277318,0.384791400617532
705,Aragonite,1.35,1.3111,3,265.53,110.87,1.3981,1.1371,104.04,0.34,0.74,79.92,2.57,93.89,True,no,0.300104592450338,0.335114172011642,0.965596166225592,-0.0350095795613037
706,Aragonite,5.85,2.7292,4,272.05,112.66,4.3545,2.5458,25.577,1.38,2.43,0.23,24.11,39.5,True,no,1.76644166124377,1.47120979315066,1.34343782294178,0.295231868093108
707,Aragonite,1.26,1.2666,5,292.07,110.21,1.469,1.3451,30.763,0.78,1.85,154.22,34.06,34.24,True,no,0.231111720963387,0.38458189719174,0.857726344452008,-0.153470176228354
708,Aragonite,3.6,2.1409,4,345.38,113.47,3.0267,1.9985,71.851,0.66,1.37,39.27,103.91,71.87,True,no,1.28093384546206,1.10747291710031,1.18941421349985,0.173460928361758
709,Aragonite,1.26,1.2666,3,34.43,112.07,1.7272,1.8596,135.68,0.43,0.65,27.23,111.65,51.8,True,no,0.231111720963387,0.546501600218461,0.729504400185271,-0.315389879255074
710,Aragonite,1.53,1.3957,3,37.71,111.65,1.5077,1.1669,127.24,0.54,0.93,93.39,97.66,64.77,True,no,0.425267735404344,0.410585310802736,1.01479074086357,0.0146824246016083
711,Aragonite,1.62,1.4362,2,171.94,111.89,1.6214,1.2746,51.526,0.8,1.62,59.02,82.26,80.86,True,no,0.482426149244293,0.48328997357147,0.99913654866165,-0.00086382432717697
712,Aragonite,0.9,1.0705,4,212,111.5,1.3679,1.633,116.57,0.41,0.81,35.96,49.41,155.17,True,no,-0.105360515657826,0.313276717113261,0.657942832078368,-0.418637232771088
713,Aragonite,20.34,5.089,12,295.97,122.77,7.4423,2.1387,103.84,1.88,4.33,100.75,97.36,59.34,True,no,3.01258939062041,2.00717994085609,2.73302608064711,1.00540944976432
714,Aragonite,1.89,1.5513,3,300.48,111.38,1.7772,1.3125,173.91,0.39,0.61,151.76,35.32,35.79,True,no,0.636576829071551,0.575039092079616,1.06347062795409,0.0615377369919347
715,Aragonite,7.83,3.1574,8,29.9,115.69,5.195,2.7071,173.7,2.09,4.48,101.07,135.32,95.45,True,no,2.05796251000271,1.64769662455119,1.50721847930703,0.410265885451521
716,Aragonite,9,3.3851,7,48.75,115.72,4.1023,1.4686,15.691,1.15,2.68,29.01,108.47,53.79,True,no,2.19722457733622,1.41154779203202,2.19389123174804,0.785676785304198
717,Aragonite,2.61,1.823,5,66.28,114.24,2.5261,1.9202,58.907,0.84,1.71,144.6,136.67,81.23,True,no,0.959350221334602,0.926676611426573,1.03321325363208,0.0326736099080294
718,Aragonite,4.14,2.2959,6,70.07,115.37,4.2484,3.424,47.972,0.71,1.29,167.74,52.37,73.42,True,no,1.42069578783722,1.44654244146525,0.974484511816213,-0.0258466536280246
719,Aragonite,1.35,1.3111,3,155.53,113.2,1.8909,2.0801,119.7,0.71,1.21,110.5,94.11,82.9,True,no,0.300104592450338,0.637052906205037,0.713945740123751,-0.336948313754699
720,Aragonite,3.33,2.0591,4,133.32,115.22,2.1209,1.0609,147.25,0.65,1.48,66.15,158.51,32.18,True,no,1.20297230399235,0.751840526899164,1.57008817011646,0.451131777093189
721,Aragonite,4.41,2.3696,4,164.9,116.61,2.5961,1.2003,99.328,1.62,4.68,59.07,84.45,82.38,True,no,1.48387468945875,0.954010318901169,1.69870189900235,0.529864370557586
722,Aragonite,10.26,3.6143,6,176.68,119.04,4.658,1.6609,120.15,0.73,2.33,122.39,131.26,168.01,True,no,2.32825283974262,1.53858617146215,2.2026620867325,0.789666668280474
723,Aragonite,4.41,2.3696,5,303.84,117.1,2.8036,1.3999,89.227,1.33,3.07,122.71,93.27,116.89,True,no,1.48387468945875,1.03090430564403,1.57297760022828,0.452970383814722
724,Aragonite,1.17,1.2205,4,74.77,116,1.8886,2.3944,96.113,0.49,0.7,164.89,73.79,84.03,True,no,0.157003748809665,0.635835813846832,0.619506512760775,-0.478832065037167
725,Aragonite,3.15,2.0027,4,103.43,116.11,2.3767,1.4084,99.804,0.61,1.88,95.5,156.87,29.07,True,no,1.14740245283754,0.865712970905184,1.32536710565069,0.281689481932358
726,Aragonite,3.51,2.114,2,116.23,118.33,4.1107,3.7811,56.792,0.95,2.22,50.95,33.34,21.69,True,no,1.25561603747777,1.41359333030767,0.853869170700854,-0.157977292829897
727,Aragonite,1.08,1.1726,4,209.58,114.58,1.4705,1.5726,29.726,0.68,1,122.83,110,79.89,True,no,0.0769610411361284,0.385602479011913,0.734444066643999,-0.308641437875784
728,Aragonite,2.25,1.6926,4,233.56,115.68,1.9437,1.3187,28.134,0.49,1.43,153.77,127.99,40.07,True,no,0.810930216216329,0.664593373141884,1.15758604722951,0.146336843074445
729,Aragonite,1.35,1.3111,3,11.27,116.2,1.7544,1.7906,119.03,0.69,1.28,102.09,139.18,95.8,True,no,0.300104592450338,0.562126918121541,0.769493844049248,-0.262022325671203
730,Aragonite,7.65,3.1209,7,152.72,119.72,3.2691,1.0972,144.32,1.71,3.72,163.04,101.26,88.12,True,no,2.03470564783844,1.18451471766881,2.34009360374415,0.850190930169631
731,Aragonite,1.89,1.5513,4,221.62,115.95,2.4238,2.4413,17.073,0.6,1.23,35.2,48.65,154.74,True,no,0.636576829071551,0.88533655655225,0.779767307533625,-0.248759727480699
732,Aragonite,2.7,1.8541,4,283.93,116.33,2.5956,1.9598,150.75,0.53,1.17,171.17,63.79,179.66,True,no,0.993251773010283,0.953817703764876,1.04022191400832,0.039434069245407
733,Aragonite,1.98,1.5878,5,339.82,116.5,1.975,1.5472,40.445,0.9,1.91,68.84,21.33,29.56,True,no,0.683096844706444,0.680568398353085,1.00253164556962,0.00252844635335869
734,Aragonite,3.51,2.114,2,353.72,117.38,2.7366,1.6757,104.87,0.74,1.79,106.68,110.89,96.07,True,no,1.25561603747777,1.00671627396357,1.2826134619601,0.248899763514202
735,Aragonite,5.94,2.7501,3,2.7,118.09,2.5102,1.6663,32.45,0.77,1.31,54.7,125.95,54.08,True,edge,1.78170913337455,0.920362431244209,2.36634531113059,0.861346702130345
736,Aragonite,1.44,1.3541,4,71.56,118.56,2.3083,2.9062,67.455,0.47,1.18,46.64,92.76,130.37,True,no,0.364643113587909,0.836511322867815,0.623835723259542,-0.471868209279906
737,Aragonite,5.94,2.7501,5,89.41,122.52,4.919,3.1994,61.916,1.23,2.37,93.66,118.33,29.46,True,no,1.78170913337455,1.5931052578132,1.20756251270583,0.188603875561351
738,Aragonite,5.31,2.6002,2,97.53,120.34,3.5101,1.8224,49.029,0.91,1.82,73.97,109.84,100.55,True,no,1.66959183525385,1.25564452710043,1.5127774137489,0.413947308153416
739,Aragonite,1.8,1.5139,5,146.3,118.75,2.5782,2.9003,106.28,1.55,2.47,48.87,86.11,78.43,True,no,0.587786664902119,0.947091481026867,0.698161508028857,-0.359304816124748
740,Aragonite,1.08,1.1726,4,159.5,116.67,1.3418,1.3093,127.24,0.32,0.44,33.67,40.06,13.3,True,no,0.0769610411361284,0.294011996146651,0.804888955134893,-0.217050955010522
741,Aragonite,1.17,1.2205,3,188.23,116.08,1.3891,1.2953,1.7882,0.67,1.16,65.98,107.12,55.23,True,no,0.157003748809665,0.328656055421207,0.842271974659852,-0.171652306611542
742,Aragonite,5.04,2.5332,6,205.96,118.16,3.5786,1.9956,162.23,0.76,1.4,153.13,159.91,140.97,True,no,1.61740608208328,1.27497166247562,1.408371989046,0.342434419607653
743,Aragonite,11.34,3.7998,7,227.06,125.4,6.7577,3.1628,104.94,1.69,3.22,86.52,48.93,42.78,True,no,2.42833629829961,1.91068259547485,1.6780857392308,0.517653702824757
744,Aragonite,1.17,1.2205,4,7.62,118,1.8421,2.2778,56.039,0.52,0.84,139.16,132.5,113.59,True,no,0.157003748809665,0.610906225176034,0.635144671841919,-0.45390247636637
745,Aragonite,1.26,1.2666,4,84.43,118.36,2.2248,3.0854,56.406,0.59,0.89,65.7,48.47,153.71,True,no,0.231111720963387,0.799667023937618,0.566343042071197,-0.568555302974232
746,Aragonite,2.43,1.759,5,182.41,118.63,1.9071,1.1755,126.17,0.77,1.59,49.16,128.22,40.18,True,no,0.887891257352457,0.645583763628336,1.27418593676262,0.242307493724121
747,Aragonite,0.9,1.0705,5,186.3,117.9,1.537,2.0616,142.13,0.54,1.38,140.65,116.53,41.61,True,no,-0.105360515657826,0.429832464556459,0.585556278464541,-0.535192980214285
748,Aragonite,3.42,2.0867,8,192.71,119.11,2.4124,1.3365,159.22,0.69,1.43,64.17,152.98,151.22,True,no,1.22964055107451,0.880622102594695,1.41767534405571,0.349018448479819
749,Aragonite,0.9,1.0705,4,315.2,117.3,1.3696,1.637,108.22,0.8,1,22.23,45.73,60.6,True,no,-0.105360515657826,0.314518726405341,0.657126168224299,-0.419879242063167
750,Aragonite,2.52,1.7912,4,319.32,118.61,1.8749,1.0956,73.379,0.5,1.37,116.75,116.79,116.7,True,no,0.924258901523332,0.628555324666768,1.34407168382314,0.295703576856564
751,Aragonite,16.38,4.5668,7,359.98,126.52,6.617,2.0994,77.258,1.4,3.97,66.04,135.99,89.8,True,no,2.79606107842492,1.88964209502992,2.475442043222,0.906418983395001
752,Aragonite,0.9,1.0705,2,32.2,118.2,1.4716,1.8898,45,0.51,0.76,107.35,104.5,96.38,True,no,-0.105360515657826,0.386350244248482,0.611579233487361,-0.491710759906309
753,Aragonite,1.8,1.5139,4,54.2,119.9,2.1452,2.0079,72.138,0.66,1.21,79.68,131.66,49.71,True,no,0.587786664902119,0.763232788126633,0.839082603020697,-0.175446123224514
